variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
originTRUE,-0.02026232611510756,0.015307868067533394,-1.3236543472753155,0.1885201433373,prod_res_mean_0215,minmax_year,FALSE,31019,661478,0.8639213924765974,0.8600143962126299,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
ln_apl_mean_0215,0.9296697451434719,0.008959335467059253,103.76547999141056,7.826653925526185e-107,prod_res_mean_0215,minmax_year,FALSE,31019,661478,0.8639213924765974,0.8600143962126299,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
ln_emp_mean_0215,0.02158766198661412,0.006877251693646921,3.1389954807901543,0.0022065561800941875,prod_res_mean_0215,minmax_year,FALSE,31019,661478,0.8639213924765974,0.8600143962126299,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
destinationTRUE,-0.007925015189445012,0.003339342925455318,-2.373225920894135,0.019470076338271435,prod_res_mean_0215,minmax_year,FALSE,31020,661478,0.8877589245862587,0.854428091273729,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
originTRUE,-0.02405689257459509,0.01368776096883788,-1.7575476828799101,0.08176698477654547,prod_res_mean_0215,minmax_year,FALSE,31020,661478,0.8877589245862587,0.854428091273729,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
ln_apl_mean_0215,0.8991491211658114,0.008136866397097608,110.5031196636748,1.1952016222971128e-109,prod_res_mean_0215,minmax_year,FALSE,31020,661478,0.8877589245862587,0.854428091273729,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
ln_emp_mean_0215,0.018838192820568783,0.005706577305910133,3.301136883059242,0.0013200590406499313,prod_res_mean_0215,minmax_year,FALSE,31020,661478,0.8877589245862587,0.854428091273729,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
destinationTRUE,-1.2910222604582633,0.5287482682326554,-2.4416576621111474,0.01630754504224274,year_cre,minmax_year,FALSE,31021,641557,0.5001713307829581,3.0186021161660026e-4,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,-0.9251946245604253,0.21321872277336232,-4.339180971193826,3.322901575201418e-5,year_cre,minmax_year,FALSE,31021,641557,0.5001713307829581,3.0186021161660026e-4,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,-1.1922276695818803,0.5194124489552849,-2.2953390354425576,0.023720898272154123,year_cre,minmax_year,FALSE,31022,641557,0.5094583789497036,2.4242563059706512e-4,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,-0.7183729319051816,0.2629169445865694,-2.732318881290842,0.007390983761972595,year_cre,minmax_year,FALSE,31022,641557,0.5094583789497036,2.4242563059706512e-4,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,-3.3259806894240698,0.6372987168783036,-5.218872408398694,9.252151833984362e-7,year_cre,minmax_year,TRUE,31023,641557,0.3273551168634663,0.01890310463207645,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,-4.087564265510549,1.410692426214442,-2.897558808392717,0.004586478525449402,year_cre,minmax_year,TRUE,31023,641557,0.3273551168634663,0.01890310463207645,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,-4.504500264530782,1.1579432564737973,-3.890087220895451,1.769591245583762e-4,year_cre,minmax_year,TRUE,31024,641557,0.37644378755610963,0.019347499185191075,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,-2.43053388259837,0.8345029743921057,-2.9125526896640412,0.004387926061193807,year_cre,minmax_year,TRUE,31024,641557,0.37644378755610963,0.019347499185191075,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.8541264836434288,0.16264161983025835,5.251586183996702,8.042592921913165e-7,year_cre,minmax_year,FALSE,31025,641557,0.5085635794628245,0.017087042636318772,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
originTRUE,1.3989206383476818,0.39146831608014937,3.5735219962508187,5.355474870460415e-4,year_cre,minmax_year,FALSE,31025,641557,0.5085635794628245,0.017087042636318772,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
