variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
originTRUE,0.03581784980521715,0.003991974435094318,8.97246472580952,2.159932596805722e-6,fe0215_mlo,sir+an,TRUE,30416,2292587,0.23099015639266351,0.019617339029482816,le5_panelsize0-moving_wpanel,FALSE,TRUE
destinationTRUE,-0.02398605157633106,0.0023387234577051785,-10.256044380666902,6.82369246176559e-8,fe0215_mlo,sir+an,FALSE,30417,3028791,0.19297276034454736,0.19080455795796403,le5_panelsize0-moving_wpanel,TRUE,FALSE
originTRUE,0.026825019221308956,0.0025271183647774045,10.614864580619585,4.439079492602253e-8,fe0215_mlo,sir+an,FALSE,30417,3028791,0.19297276034454736,0.19080455795796403,le5_panelsize0-moving_wpanel,TRUE,FALSE
ln_apl_ma3,0.11092714489093249,0.0017709924688720114,62.63558250001182,1.50791008579661e-18,fe0215_mlo,sir+an,FALSE,30417,3028791,0.19297276034454736,0.19080455795796403,le5_panelsize0-moving_wpanel,TRUE,FALSE
ln_emp_ma3,0.03434100096504229,5.36303760735619e-4,64.03274315648764,1.1083555495946285e-18,fe0215_mlo,sir+an,FALSE,30417,3028791,0.19297276034454736,0.19080455795796403,le5_panelsize0-moving_wpanel,TRUE,FALSE
destinationTRUE,-0.02223944675473947,0.0019456459794364046,-11.430366567088207,1.9145998916421648e-7,fe0215_mlo,sir+an,FALSE,30418,2292587,0.2871561715984632,0.14718497178788204,le5_panelsize0-moving_wpanel,TRUE,TRUE
originTRUE,0.024272304862312064,0.002458657447685523,9.872178365132154,8.405887870887855e-7,fe0215_mlo,sir+an,FALSE,30418,2292587,0.2871561715984632,0.14718497178788204,le5_panelsize0-moving_wpanel,TRUE,TRUE
ln_apl_ma3,0.09560588414782471,0.0016826818732696353,56.817563478028084,6.197800828403726e-15,fe0215_mlo,sir+an,FALSE,30418,2292587,0.2871561715984632,0.14718497178788204,le5_panelsize0-moving_wpanel,TRUE,TRUE
ln_emp_ma3,0.0322210035703476,5.855564357312169e-4,55.02629909636539,8.80597720415347e-15,fe0215_mlo,sir+an,FALSE,30418,2292587,0.2871561715984632,0.14718497178788204,le5_panelsize0-moving_wpanel,TRUE,TRUE
destinationTRUE,0.04400342687293758,0.0025869623650761767,17.009689613958432,9.540622257970037e-11,fe0215_le,sir+an,FALSE,30419,3028791,0.0070900251528936975,0.004517805673274866,le5_panelsize0-moving_wpanel,FALSE,FALSE
originTRUE,0.06109397815965374,0.0030719740543948834,19.88753064898135,1.1607547276626346e-11,fe0215_le,sir+an,FALSE,30419,3028791,0.0070900251528936975,0.004517805673274866,le5_panelsize0-moving_wpanel,FALSE,FALSE
destinationTRUE,0.030171259588510958,0.0022275117085019253,13.544826486592127,3.319799576486324e-8,fe0215_le,sir+an,FALSE,30420,2292587,0.16434929699857792,0.003231136045194871,le5_panelsize0-moving_wpanel,FALSE,TRUE
originTRUE,0.04863044615085459,0.0026139161693684346,18.604439851873483,1.1595016053080193e-9,fe0215_le,sir+an,FALSE,30420,2292587,0.16434929699857792,0.003231136045194871,le5_panelsize0-moving_wpanel,FALSE,TRUE
destinationTRUE,-0.0064940383232243255,0.008443550381941748,-0.7691122844618952,0.45460728413284546,fe0215_le,sir+an,TRUE,30421,3028791,0.011028872896084896,0.007370009570099367,le5_panelsize0-moving_wpanel,FALSE,FALSE
originTRUE,0.026893093581462236,0.005962950734570452,4.510031153795791,4.897021277316906e-4,fe0215_le,sir+an,TRUE,30421,3028791,0.011028872896084896,0.007370009570099367,le5_panelsize0-moving_wpanel,FALSE,FALSE
destinationTRUE,0.009517511281280696,0.005100358667212249,1.8660474492635577,0.08890415689466438,fe0215_le,sir+an,TRUE,30422,2292587,0.22551047265236712,0.016634163441569982,le5_panelsize0-moving_wpanel,FALSE,TRUE
originTRUE,0.031500578064420165,0.0039042681350120885,8.068241466802492,6.024843712206459e-6,fe0215_le,sir+an,TRUE,30422,2292587,0.22551047265236712,0.016634163441569982,le5_panelsize0-moving_wpanel,FALSE,TRUE
destinationTRUE,-0.022508010846863394,0.0023091987011998796,-9.74710874173281,1.2817228058867676e-7,fe0215_le,sir+an,FALSE,30423,3028791,0.18928753962313227,0.18718731862044546,le5_panelsize0-moving_wpanel,TRUE,FALSE
originTRUE,0.020311127094465878,0.0023936118443477765,8.485555894297622,6.851816596492473e-7,fe0215_le,sir+an,FALSE,30423,3028791,0.18928753962313227,0.18718731862044546,le5_panelsize0-moving_wpanel,TRUE,FALSE
