variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
prod_res_mean_0215,0.08676179625743494,0.01290253767969034,6.7243978209034925,1.0071320880316599e-9,fe0215_mlo,~minmax_year,12,42359,42359,0.2245257023599545,0.22256182576892747,0.21458181403274224,0.21450745667448157,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.002499192157072566,0.001816487698176072,1.3758376451335148,0.17185628744808348,fe0215_mlo,~minmax_year,12,42359,42359,0.2245257023599545,0.22256182576892747,0.21458181403274224,0.21450745667448157,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.009219095967958772,0.0025698550004064845,3.5873992760294064,5.127934568925704e-4,fe0215_mlo,~minmax_year,12,42359,42359,0.2245257023599545,0.22256182576892747,0.21458181403274224,0.21450745667448157,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.030235651358144905,9.400750378558005e-4,32.16301905761569,1.5670322661297557e-55,fe0215_mlo,~minmax_year,12,42359,42359,0.3051378515242288,0.30212280058952656,0.14014591931030196,0.1400847560087709,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.06854352546213671,0.01041656300065634,6.580243930538109,1.9980011140887535e-9,fe0215_mlo,~minmax_year,12,42359,42359,0.3051378515242288,0.30212280058952656,0.14014591931030196,0.1400847560087709,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0034970793758879806,0.001788021767401201,1.955837137805547,0.053193055860469844,fe0215_mlo,~minmax_year,12,42359,42359,0.3051378515242288,0.30212280058952656,0.14014591931030196,0.1400847560087709,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.03844309830264519,8.932260961404195e-4,43.03848540560524,1.1735110126436199e-67,fe0215_mlo,~minmax_year,12,42359,42359,0.14992280144070136,0.1477699941640489,0.13902228190355115,0.1389407711494297,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.01635022475480762,0.004195815147057158,3.8967933957422467,1.7362227684245804e-4,fe0215_mlo,~minmax_year,12,42359,42359,0.14992280144070136,0.1477699941640489,0.13902228190355115,0.1389407711494297,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.0015154367828241909,0.0013989799332818863,-1.0832441172112504,0.28122938778848866,fe0215_mlo,~minmax_year,12,42359,42359,0.14992280144070136,0.1477699941640489,0.13902228190355115,0.1389407711494297,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,-4.652689059442827e-4,0.002674665347664916,-0.17395406358050738,0.8622429989340032,fe0215_mlo,~minmax_year,12,42359,42359,0.14992280144070136,0.1477699941640489,0.13902228190355115,0.1389407711494297,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03150302231602431,5.776973146745444e-4,54.53205600197756,8.435712692873933e-78,fe0215_mlo,~minmax_year,12,42359,42359,0.26962408882116384,0.26645494141758996,0.0961995713219127,0.0961352820205249,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,0.017613387541916204,0.0024506716034592892,7.187167598079528,1.080227048848658e-10,fe0215_mlo,~minmax_year,12,42359,42359,0.26962408882116384,0.26645494141758996,0.0961995713219127,0.0961352820205249,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0017537689479987864,0.0014784152350207523,1.1862492393580948,0.23825302293230755,fe0215_mlo,~minmax_year,12,42359,42359,0.26962408882116384,0.26645494141758996,0.0961995713219127,0.0961352820205249,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.03878284542942932,8.030691871718512e-4,48.29328039095848,1.4383897239195106e-72,fe0215_mlo,~minmax_year,12,42359,42359,0.14916786076061672,0.14701314160844015,0.138257660637225,0.1381760774946379,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.013683016339924066,0.006414139155215579,2.133258416883252,0.03527861885742638,fe0215_mlo,~minmax_year,12,42359,42359,0.14916786076061672,0.14701314160844015,0.138257660637225,0.1381760774946379,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.0018939281456274598,0.0013332237393732232,-1.4205628730537274,0.15846402360474593,fe0215_mlo,~minmax_year,12,42359,42359,0.14916786076061672,0.14701314160844015,0.138257660637225,0.1381760774946379,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,8.158081235442732e-4,0.002536488718053734,0.32162891864555526,0.7483856238666637,fe0215_mlo,~minmax_year,12,42359,42359,0.14916786076061672,0.14701314160844015,0.138257660637225,0.1381760774946379,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03185245931609151,5.305570984823487e-4,60.03587438035422,5.689499431671209e-82,fe0215_mlo,~minmax_year,12,42359,42359,0.2686164802010923,0.2654429607198072,0.09495271050843024,0.09488833251510531,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,0.007738886041909374,0.003027389521289369,2.556290159388995,0.012038577204638285,fe0215_mlo,~minmax_year,12,42359,42359,0.2686164802010923,0.2654429607198072,0.09495271050843024,0.09488833251510531,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0015393634298029,0.0014448705014432513,1.0653988909492316,0.28918656418473904,fe0215_mlo,~minmax_year,12,42359,42359,0.2686164802010923,0.2654429607198072,0.09495271050843024,0.09488833251510531,le5_panelsize20-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.03838672826143863,8.669297424873752e-4,44.27893793480922,7.29469994034303e-69,fe0215_le,~minmax_year,12,42359,42359,0.14334686881618164,0.14123838380545795,0.13294621877889212,0.13292569873863036,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.043630434645561544,0.00918864956770573,-4.748296724570314,6.650167393888561e-6,fe0215_le,~minmax_year,12,42359,42359,0.21367343975653585,0.21171939415443508,0.20412662661780812,0.20408895481351574,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.07853357023431567,0.007978931745654174,9.84261712441518,1.6567763252553584e-16,fe0215_le,~minmax_year,12,42359,42359,0.21367343975653585,0.21171939415443508,0.20412662661780812,0.20408895481351574,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.03528186743997015,0.0014592328841286455,24.17836647166712,2.9343698243805175e-44,fe0215_le,~minmax_year,12,42359,42359,0.21949763693991275,0.21755806464631677,0.21002153554488534,0.20998414276972355,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.08628492907614706,0.010969480203453575,7.865908637036561,3.78997901721865e-12,fe0215_le,~minmax_year,12,42359,42359,0.21949763693991275,0.21755806464631677,0.21002153554488534,0.20998414276972355,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.03499937419083837,0.001337020853732184,26.17713410612893,2.5550228298207284e-47,fe0215_le,~minmax_year,12,42359,42359,0.21659205154579153,0.21464525878343876,0.20708067335583102,0.20704314137814217,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08584916694319217,0.012859398780263612,6.675986055814057,1.2684030285651561e-9,fe0215_le,~minmax_year,12,42359,42359,0.21659205154579153,0.21464525878343876,0.20708067335583102,0.20704314137814217,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.03800203342332741,9.493413791678801e-4,40.029892573140636,1.3486378743797299e-64,fe0215_le,~minmax_year,12,42359,42359,0.14434936214362282,0.14222304408396025,0.13396088340634238,0.13391989038257635,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.016211274621097987,0.0043279426324462095,3.7457230831951125,2.967801045903468e-4,fe0215_le,~minmax_year,12,42359,42359,0.14434936214362282,0.14222304408396025,0.13396088340634238,0.13391989038257635,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.03838224684152933,8.639272885538761e-4,44.42763569348202,5.253264084666385e-69,fe0215_le,~minmax_year,12,42359,42359,0.14365741219718742,0.1415293746207007,0.13326053247592162,0.13321950630180268,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.014690630274530462,0.007255892172334474,2.0246483720559443,0.04549134857536352,fe0215_le,~minmax_year,12,42359,42359,0.14365741219718742,0.1415293746207007,0.13326053247592162,0.13321950630180268,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.020795181683671428,0.0025163419228588302,8.264052470280312,5.145602043385293e-13,fe0215_le,~minmax_year,12,42359,42359,0.014619446799796543,0.012194124285174857,0.0026559134695403053,0.0026323099269991435,le5_panelsize20-fixed-one,fe0215_le~before1994 | minmax_year
maxmfg,0.028135729900210068,0.0031623222392125616,8.897173586970075,2.0798765067777413e-14,fe0215_le,~minmax_year,12,42359,42359,0.016241426152815652,0.013820095824796819,0.004297585320029218,0.004274020629948194,le5_panelsize20-fixed-one,fe0215_le~maxmfg | minmax_year
ln_emp_mean_0215,0.0345656482895861,0.0013988313629394557,24.71037553586949,4.322456645163513e-45,fe0215_le,~minmax_year,12,42359,42359,0.2168782887534617,0.2148950452064835,0.20737038577758315,0.20729534569671193,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08628176418007828,0.012967395374448085,6.653746699980649,1.409897031987977e-9,fe0215_le,~minmax_year,12,42359,42359,0.2168782887534617,0.2148950452064835,0.20737038577758315,0.20729534569671193,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.0023068650506989216,0.002127992401553713,1.0840569961690691,0.280870550863679,fe0215_le,~minmax_year,12,42359,42359,0.2168782887534617,0.2148950452064835,0.20737038577758315,0.20729534569671193,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.006969418729075961,0.0024666817148999566,2.82542278842758,0.005671692983263031,fe0215_le,~minmax_year,12,42359,42359,0.2168782887534617,0.2148950452064835,0.20737038577758315,0.20729534569671193,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03010553719642564,0.0010055494512389894,29.93939001143211,1.2384845349275918e-52,fe0215_le,~minmax_year,12,42359,42359,0.2945610773401741,0.29150013311144274,0.13557638699109564,0.13551489864873578,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.06854571424311413,0.010568385280339985,6.485921209801789,3.118751113665822e-9,fe0215_le,~minmax_year,12,42359,42359,0.2945610773401741,0.29150013311144274,0.13557638699109564,0.13551489864873578,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0033587195862688646,0.0020436943792110016,1.64345492184871,0.10333809018576946,fe0215_le,~minmax_year,12,42359,42359,0.2945610773401741,0.29150013311144274,0.13557638699109564,0.13551489864873578,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.03818905018706257,9.460768903265602e-4,40.36569392777445,6.0033198865375746e-65,fe0215_le,~minmax_year,12,42359,42359,0.14440441231635548,0.14223762980512134,0.13401660194478826,0.1339346172913548,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.016427000368259007,0.004419913115790534,3.716588977636705,3.2858320981934286e-4,fe0215_le,~minmax_year,12,42359,42359,0.14440441231635548,0.14223762980512134,0.13401660194478826,0.1339346172913548,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.0016816671150181543,0.0016796171255792722,-1.001220509964838,0.3190665860168291,fe0215_le,~minmax_year,12,42359,42359,0.14440441231635548,0.14223762980512134,0.13401660194478826,0.1339346172913548,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,-0.0026739824199434638,0.0024257493633297648,-1.1023325246895894,0.2728862116378343,fe0215_le,~minmax_year,12,42359,42359,0.14440441231635548,0.14223762980512134,0.13401660194478826,0.1339346172913548,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.03138021885409329,6.497924591304036e-4,48.292679321161145,1.4401575322299222e-72,fe0215_le,~minmax_year,12,42359,42359,0.2596179230944191,0.25640535830310385,0.0927580980183893,0.09269356391747774,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,0.017234039043226256,0.002815633409668685,6.120839092207739,1.7065942031090814e-8,fe0215_le,~minmax_year,12,42359,42359,0.2596179230944191,0.25640535830310385,0.0927580980183893,0.09269356391747774,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0016108097015752575,0.0016835701882153987,0.9567820295527637,0.34091762426521943,fe0215_le,~minmax_year,12,42359,42359,0.2596179230944191,0.25640535830310385,0.0927580980183893,0.09269356391747774,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.038529958235905756,8.562326355175546e-4,44.999403944251796,1.5002826313906604e-69,fe0215_le,~minmax_year,12,42359,42359,0.14369343999785256,0.14152485696028594,0.13329699769113967,0.1332149449111053,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.014671704483977352,0.007284784425322335,2.0140204057346778,0.04661472595945215,fe0215_le,~minmax_year,12,42359,42359,0.14369343999785256,0.14152485696028594,0.13329699769113967,0.1332149449111053,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.0020618471070977585,0.0015902139780841664,-1.2965846958418759,0.19767143715960792,fe0215_le,~minmax_year,12,42359,42359,0.14369343999785256,0.14152485696028594,0.13329699769113967,0.1332149449111053,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,-0.001383680356211229,0.0023403481067475617,-0.5912284382916706,0.5556626559061432,fe0215_le,~minmax_year,12,42359,42359,0.14369343999785256,0.14152485696028594,0.13329699769113967,0.1332149449111053,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.031724475837433284,5.927585390090727e-4,53.52006550672012,5.441990651725931e-77,fe0215_le,~minmax_year,12,42359,42359,0.2587034175038877,0.2554868846148115,0.0916374904061763,0.09157287659399416,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,0.009039250641428851,0.0036360910657354767,2.485980267823812,0.014527638282833613,fe0215_le,~minmax_year,12,42359,42359,0.2587034175038877,0.2554868846148115,0.0916374904061763,0.09157287659399416,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0014003116478482763,0.0016379440120528725,0.8549203376574721,0.39457945901541025,fe0215_le,~minmax_year,12,42359,42359,0.2587034175038877,0.2554868846148115,0.0916374904061763,0.09157287659399416,le5_panelsize20-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-4.231670623330817e-4,0.0012862481613734184,-0.3289933272917072,0.7428287357305534,fe0215_god2,~minmax_year,12,42359,42359,0.07452658896454012,0.07224871622473594,8.919309241084417e-5,6.552880484267387e-5,le5_panelsize20-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0519152675256792,0.011889169225266012,-4.366601782011193,3.011898697322336e-5,fe0215_god2,~minmax_year,12,42359,42359,0.15443014060372706,0.1523288735875008,0.08641952289078958,0.08637627954820515,le5_panelsize20-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.05010206491840588,0.012062698972285298,4.153470548632448,6.770915533677035e-5,fe0215_god2,~minmax_year,12,42359,42359,0.15443014060372706,0.1523288735875008,0.08641952289078958,0.08637627954820515,le5_panelsize20-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0018732419986919164,0.0010359376768828595,-1.8082574275399548,0.0734844621710339,fe0215_god2,~minmax_year,12,42359,42359,0.1555209190069512,0.15342236260848785,0.08759803445073255,0.08755484689171666,le5_panelsize20-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.05465578267856406,0.014828547643173083,3.6858486747167745,3.6563499442917425e-4,fe0215_god2,~minmax_year,12,42359,42359,0.1555209190069512,0.15342236260848785,0.08759803445073255,0.08755484689171666,le5_panelsize20-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,-0.0015736740879135664,0.001078753379152895,-1.4587894863878101,0.1476658921212163,fe0215_god2,~minmax_year,12,42359,42359,0.16664905924141382,0.1645781566124963,0.09962122987541033,0.09957861142133018,le5_panelsize20-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06945447044463532,0.011598290797621934,5.988336700341741,3.1307013124541045e-8,fe0215_god2,~minmax_year,12,42359,42359,0.16664905924141382,0.1645781566124963,0.09962122987541033,0.09957861142133018,le5_panelsize20-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
