variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.03637069658508173,0.0014905892091329447,24.40021460120328,6.653409542903267e-44,fe0215_god2,~minmax_year,12,25774,25774,0.15436330277162058,0.15103635876959243,0.13944324066835978,0.13940971944837954,le5_panelsize40-fixed-one,fe0215_god2~ln_emp_mean_0215 | minmax_year
prod_res_mean_0215,0.079541654180925625,0.006998310512956397,11.365836659243017,5.601136817621478e-18,fe0215_mlo,~minmax_year,12,5341,5341,0.1633484494950478,0.15094654509759697,0.14643652551455622,0.14594988727368652,le5_panelsize40-elec-one,fe0215_mlo~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.017849366077651134,0.0084700501352690475,-2.107350699534455,0.03842996451237406,fe0215_mlo,~minmax_year,12,5341,5341,0.2262256344571938,0.20386221348774847,5.685523436644857e-4,3.7598366396196514e-4,le5_panelsize40-elec-one,fe0215_mlo~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.04758680619272396,0.005235565138453714,9.089144139037181,1.007850428980732e-13,fe0215_mlo,~minmax_year,12,5341,5341,0.028251265514865564,0.014221458558013378,0.008608511352953263,0.00842017710359022,le5_panelsize40-elec-one,fe0215_mlo~participation_siren0912 | minmax_year
participation_siren0912,0.055127869039846185,0.006196746243191117,8.896260533569498,2.3449298309250114e-13,fe0215_mlo,~minmax_year,12,5341,5341,0.036840425955216194,0.022748978643521656,0.017371291537790712,0.016997881426271788,le5_panelsize40-elec-one,fe0215_mlo~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.007994480116523713,0.0013438388573773453,5.948987166605565,8.00955340439036e-8,fe0215_mlo,~minmax_year,12,5341,5341,0.036840425955216194,0.022748978643521656,0.017371291537790712,0.016997881426271788,le5_panelsize40-elec-one,fe0215_mlo~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.06205665810822489,0.004192597678999045,14.801481768467827,5.9171065911802375e-24,fe0215_mlo,~minmax_year,12,5341,5341,0.17664612100064814,0.16444133146017892,0.16000299376054938,0.15952409010818935,le5_panelsize40-elec-one,fe0215_mlo~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.0038417005639666208,0.0012338561652948156,3.1135724503582565,0.0026167912116496755,fe0215_mlo,~minmax_year,12,5341,5341,0.17664612100064814,0.16444133146017892,0.16000299376054938,0.15952409010818935,le5_panelsize40-elec-one,fe0215_mlo~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.0804244892090476,0.006754323112510809,11.907113099176435,5.839224633785164e-19,fe0215_mlo,~minmax_year,12,5341,5341,0.17664612100064814,0.16444133146017892,0.16000299376054938,0.15952409010818935,le5_panelsize40-elec-one,fe0215_mlo~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
participation_siren0912,0.022933304194523142,0.01106099258218376,2.073349568235172,0.04157429426559851,fe0215_mlo,~minmax_year,12,5341,5341,0.2273498306808187,0.2050189009317095,0.0020205997482577454,0.0018283108464751674,le5_panelsize40-elec-one,fe0215_mlo~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,0.005352238187833281,0.0031341805981852417,1.707699355593083,0.09182868173121139,fe0215_mlo,~minmax_year,12,5341,5341,0.020228415062457206,0.006082776678100643,4.2348844431017163e-4,2.3359928937938257e-4,le5_panelsize40-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,0.001471124143823296,0.0028943280807426754,0.5082782956125037,0.6127499809728556,fe0215_mlo,~minmax_year,12,5341,5341,0.0258190903794997,0.011566396090923137,0.006127172666797631,0.0057494896619207925,le5_panelsize40-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006494883442308028,0.0011227283824866922,5.784910708254062,1.5771294670762064e-07,fe0215_mlo,~minmax_year,12,5341,5341,0.0258190903794997,0.011566396090923137,0.006127172666797631,0.0057494896619207925,le5_panelsize40-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.01007117465980311,0.0031365927508161763,3.2108646100717024,0.001949519427597759,fe0215_mlo,~minmax_year,12,5341,5341,0.16406348916750302,0.1516721839898263,0.1471660188703593,0.14667979653220098,le5_panelsize40-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.0016353920302821044,0.0011640741662079608,1.4048864563410843,0.16418341607921108,fe0215_mlo,~minmax_year,12,5341,5341,0.16406348916750302,0.1516721839898263,0.1471660188703593,0.14667979653220098,le5_panelsize40-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08022187317858495,0.007270484110664566,11.033910803946753,2.2751208539303542e-17,fe0215_mlo,~minmax_year,12,5341,5341,0.16406348916750302,0.1516721839898263,0.1471660188703593,0.14667979653220098,le5_panelsize40-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.008467173773420853,0.0029910740288962017,2.830813845334848,0.0059562761522511595,fe0215_mlo,~minmax_year,12,5341,5341,0.22675959492652964,0.2044116063405912,0.0012582325768489833,0.0010657967835111526,le5_panelsize40-elec-one,fe0215_mlo~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,0.003751649149897514,0.0014805123882004063,2.5340207753733974,0.013362535645343558,fe0215_mlo,~minmax_year,12,5341,5341,0.020024953631005094,0.005876377733580407,2.1591428007250446e-4,2.598569235978676e-5,le5_panelsize40-elec-one,fe0215_mlo~cgt_siren0912 | minmax_year
cgt_siren0912,0.003949162455875973,0.0014667499681255522,2.692457843324752,0.008743862126380869,fe0215_mlo,~minmax_year,12,5341,5341,0.02602339260132558,0.011773687343925254,0.006335604616994339,0.005958000818634845,le5_panelsize40-elec-one,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0066002913499114396,0.001176602180252887,5.609620193371424,3.229889422036789e-7,fe0215_mlo,~minmax_year,12,5341,5341,0.02602339260132558,0.011773687343925254,0.006335604616994339,0.005958000818634845,le5_panelsize40-elec-one,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,0.008883837882029212,0.0019849646337117884,4.475564819216382,2.6723091755991146e-5,fe0215_mlo,~minmax_year,12,5341,5341,0.16384290885177377,0.15144833395447965,0.1469409797837964,0.14645462914513263,le5_panelsize40-elec-one,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.0023146285348494607,0.0011239877876538763,2.059300430372855,0.04293701591229141,fe0215_mlo,~minmax_year,12,5341,5341,0.16384290885177377,0.15144833395447965,0.1469409797837964,0.14645462914513263,le5_panelsize40-elec-one,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07990727811031637,0.007190157233670172,11.113425689236031,1.6245918698736894e-17,fe0215_mlo,~minmax_year,12,5341,5341,0.16384290885177377,0.15144833395447965,0.1469409797837964,0.14645462914513263,le5_panelsize40-elec-one,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
cgt_siren0912,0.0020073951583135454,0.0019366427437189548,1.0365335397166355,0.30328377058165723,fe0215_mlo,~minmax_year,12,5341,5341,0.22584376515757876,0.2034693075031735,7.531787645376209e-5,-1.173458387917492e-4,le5_panelsize40-elec-one,fe0215_mlo~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.12560275852417832,0.021539065944229,-5.831393006985583,1.3024901868699523e-7,fe0215_mlo,~minmax_year,12,5341,5341,0.0368254814633705,0.02291946637811526,0.017356044960674888,0.017169372476814937,le5_panelsize40-elec-one,fe0215_mlo~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.11376150369469176,0.020705012887070506,-5.494394247188878,5.152052519528778e-7,fe0215_mlo,~minmax_year,12,5341,5341,0.03870605089469925,0.024641898494716652,0.01927462788429113,0.01890194106228249,le5_panelsize40-elec-one,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0038411400537824193,9.947720923511295e-4,3.861326713241362,2.3730024228593943e-4,fe0215_mlo,~minmax_year,12,5341,5341,0.03870605089469925,0.024641898494716652,0.01927462788429113,0.01890194106228249,le5_panelsize40-elec-one,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.07645386428897855,0.013805779226977757,-5.537815941571823,4.3225439232327697e-7,fe0215_mlo,~minmax_year,12,5341,5341,0.16843174812808803,0.15610519479361273,0.15162257703199644,0.1511388954909656,le5_panelsize40-elec-one,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,5.514763595450083e-4,0.0011011040479570649,0.5008394625087346,0.6179508154428682,fe0215_mlo,~minmax_year,12,5341,5341,0.16843174812808803,0.15610519479361273,0.15162257703199644,0.1511388954909656,le5_panelsize40-elec-one,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07783607797172515,0.0066114118337530425,11.772988875742236,1.0194804108953604e-18,fe0215_mlo,~minmax_year,12,5341,5341,0.16843174812808803,0.15610519479361273,0.15162257703199644,0.1511388954909656,le5_panelsize40-elec-one,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
bnuls_siren0912,-0.089352648260889,0.019797243719430514,-4.513388304311855,2.3234550264541074e-5,fe0215_mlo,~minmax_year,12,5341,5341,0.23398744754151246,0.21184835642999544,0.010593955655981202,0.01040331865321742,le5_panelsize40-elec-one,fe0215_mlo~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.020843434762515958,0.009871653877956674,-2.1114430287167165,0.03806578446250112,fe0215_le,~minmax_year,12,5341,5341,0.019911266713886877,0.005761049439999222,6.449836398805253e-4,4.551365623045589e-4,le5_panelsize40-elec-one,fe0215_le~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.018139339400198327,0.010057785400784135,-1.803512272073744,0.07532377583840778,fe0215_le,~minmax_year,12,5341,5341,0.023958411451808437,0.009678494613843291,0.004771685905109901,0.004393487799810636,le5_panelsize40-elec-one,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.005378144168308794,0.001236124711807979,4.350810332432089,4.221233275266452e-5,fe0215_le,~minmax_year,12,5341,5341,0.023958411451808437,0.009678494613843291,0.004771685905109901,0.004393487799810636,le5_panelsize40-elec-one,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.018980455152205977,0.0070110179844092195,-2.7072324153801692,0.008397654779291651,fe0215_le,~minmax_year,12,5341,5341,0.15979652979705694,0.14734197436645458,0.1432800682289116,0.14279163041148224,le5_panelsize40-elec-one,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.001148092678613771,0.0011140886700267039,1.030521815275486,0.30607698799843874,fe0215_le,~minmax_year,12,5341,5341,0.15979652979705694,0.14734197436645458,0.1432800682289116,0.14279163041148224,le5_panelsize40-elec-one,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07849323169369103,0.006897090930308411,11.380628802320448,5.2633425660511314e-18,fe0215_le,~minmax_year,12,5341,5341,0.15979652979705694,0.14734197436645458,0.1432800682289116,0.14279163041148224,le5_panelsize40-elec-one,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.015086958278088534,0.009152641836911399,-1.648371972477369,0.10345955487352754,fe0215_le,~minmax_year,12,5341,5341,0.22074439381647792,0.19822255548747436,4.10961765113127e-4,2.183627211372885e-4,le5_panelsize40-elec-one,fe0215_le~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.04449018285820359,0.004964576987111726,8.961525417714778,1.7619274908264562e-13,fe0215_le,~minmax_year,12,5341,5341,0.026792565816603164,0.012741698605748697,0.007661553205287941,0.007473039062659725,le5_panelsize40-elec-one,fe0215_le~participation_siren0912 | minmax_year
participation_siren0912,0.05087753945562008,0.005990899840615894,8.49247038160959,1.3770922768454103e-12,fe0215_le,~minmax_year,12,5341,5341,0.03307023206229365,0.01892362515915791,0.014062623884501524,0.013687956441554405,le5_panelsize40-elec-one,fe0215_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006771405616209573,0.0014056392330842663,4.81731404248848,7.397789559923296e-6,fe0215_le,~minmax_year,12,5341,5341,0.03307023206229365,0.01892362515915791,0.014062623884501524,0.013687956441554405,le5_panelsize40-elec-one,fe0215_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.05771076671169155,0.004061199882034751,14.210274891167675,5.692259159470586e-23,fe0215_le,~minmax_year,12,5341,5341,0.17159652525838975,0.15931688424169543,0.1553120243741184,0.1548304462808311,le5_panelsize40-elec-one,fe0215_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.0026759011713572197,0.0012181270639973114,2.1967340275456895,0.03112895620258593,fe0215_le,~minmax_year,12,5341,5341,0.17159652525838975,0.15931688424169543,0.1553120243741184,0.1548304462808311,le5_panelsize40-elec-one,fe0215_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07931527519389227,0.00666576179884165,11.898906319706079,6.041421425687078e-19,fe0215_le,~minmax_year,12,5341,5341,0.17159652525838975,0.15931688424169543,0.1553120243741184,0.1548304462808311,le5_panelsize40-elec-one,fe0215_le~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
participation_siren0912,0.02188278751423138,0.010796383785305516,2.0268626930449694,0.04623122838196458,fe0215_le,~minmax_year,12,5341,5341,0.22187507313843524,0.19938591340255185,0.0018613390829262944,0.0016690194950810255,le5_panelsize40-elec-one,fe0215_le~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,0.004235676988418466,0.002848437305344557,1.487017804629582,0.14120228608150984,fe0215_le,~minmax_year,12,5341,5341,0.01954356478041064,0.005388038740006262,2.700535348150179e-4,8.013523191507943e-5,le5_panelsize40-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,0.0010030126500061537,0.0024923796241236454,0.40243173242873326,0.6885110259757692,fe0215_le,~minmax_year,12,5341,5341,0.023494891932015705,0.009208193600031112,0.004299054661066615,0.003920676950506463,le5_panelsize40-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.005409729744607254,0.0011760705407182367,4.599834412401389,1.6840027697499362e-5,fe0215_le,~minmax_year,12,5341,5341,0.023494891932015705,0.009208193600031112,0.004299054661066615,0.003920676950506463,le5_panelsize40-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.009486566684399112,0.002760995103435247,3.435923038253805,9.659392814616429e-4,fe0215_le,~minmax_year,12,5341,5341,0.16054251332337,0.14809901580136742,0.14404071607009583,0.1435527119173421,le5_panelsize40-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,6.160651147322791e-4,0.0011099333511704237,0.5550469441094269,0.5805142456472083,fe0215_le,~minmax_year,12,5341,5341,0.16054251332337,0.14809901580136742,0.14404071607009583,0.1435527119173421,le5_panelsize40-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07913518584410396,0.007133874287670049,11.092876416518662,1.7722170662327143e-17,fe0215_le,~minmax_year,12,5341,5341,0.16054251332337,0.14809901580136742,0.14404071607009583,0.1435527119173421,le5_panelsize40-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.007610675193031211,0.0026709646951633232,2.849410629355337,0.005651371921592798,fe0215_le,~minmax_year,12,5341,5341,0.221225810384149,0.19871788582877759,0.0010284981935331228,8.360181353815888e-4,le5_panelsize40-elec-one,fe0215_le~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,0.003704936490532744,0.0014854144322768669,2.4942106458826836,0.014825695648672161,fe0215_le,~minmax_year,12,5341,5341,0.01948898765403495,0.005332673646000541,2.1440354806412376e-4,2.4474673358199084e-5,le5_panelsize40-elec-one,fe0215_le~cgt_siren0912 | minmax_year
cgt_siren0912,0.0038690879791207,0.001485372486430564,2.6047930835304096,0.01107940204845611,fe0215_le,~minmax_year,12,5341,5341,0.023709891714047027,0.009426338923239741,0.0045182808427295384,0.004139986440617749,le5_panelsize40-elec-one,fe0215_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.005485441321711907,0.0012432274293714034,4.41225892553339,3.372841694751451e-5,fe0215_le,~minmax_year,12,5341,5341,0.023709891714047027,0.009426338923239741,0.0045182808427295384,0.004139986440617749,le5_panelsize40-elec-one,fe0215_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,0.008738764672283189,0.0021409506481061356,4.081721678177597,1.1057795553166949e-4,fe0215_le,~minmax_year,12,5341,5341,0.16043998026887918,0.1479949628726368,0.14393616745233495,0.14344810369375594,le5_panelsize40-elec-one,fe0215_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.0012562285522858064,0.0011064658725698515,1.1353522810135297,0.2598430316487827,fe0215_le,~minmax_year,12,5341,5341,0.16043998026887918,0.1479949628726368,0.14393616745233495,0.14344810369375594,le5_panelsize40-elec-one,fe0215_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07885475258728336,0.007085906199894747,11.128393512809224,1.5249042681190147e-17,fe0215_le,~minmax_year,12,5341,5341,0.16043998026887918,0.1479949628726368,0.14393616745233495,0.14344810369375594,le5_panelsize40-elec-one,fe0215_le~cgt_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
cgt_siren0912,0.0021068193870620268,0.0020530200254521907,1.026204986285015,0.30809340707671357,fe0215_le,~minmax_year,12,5341,5341,0.22048945416903176,0.19796024764212516,8.393828914932122e-5,-1.0872376513026971e-4,le5_panelsize40-elec-one,fe0215_le~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.11743533667824474,0.02197113606871218,-5.344982449290712,9.388428264513549e-7,fe0215_le,~minmax_year,12,5341,5341,0.03442929217245405,0.02048868164910811,0.015448399980580119,0.01526136510215692,le5_panelsize40-elec-one,fe0215_le~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.10864965662949742,0.020797750811182562,-5.224106088004407,1.5183662962179527e-6,fe0215_le,~minmax_year,12,5341,5341,0.03548395827108386,0.021372665241798927,0.01652379838120943,0.016150066212629266,le5_panelsize40-elec-one,fe0215_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0028499536595500926,0.001000719967120783,2.8479032628376793,0.0056755405790836965,fe0215_le,~minmax_year,12,5341,5341,0.03548395827108386,0.021372665241798927,0.01652379838120943,0.016150066212629266,le5_panelsize40-elec-one,fe0215_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.07179414861040678,0.014044762691659569,-5.111809304762513,2.3637311594413715e-6,fe0215_le,~minmax_year,12,5341,5341,0.16445897072097426,0.1520735278696318,0.14803416198344033,0.14754843459574563,le5_panelsize40-elec-one,fe0215_le~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-3.99842591147866e-4,0.0010494741087977504,-0.38099328777716585,0.7042853264979796,fe0215_le,~minmax_year,12,5341,5341,0.16445897072097426,0.1520735278696318,0.14803416198344033,0.14754843459574563,le5_panelsize40-elec-one,fe0215_le~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07689278232442052,0.006507261470629054,11.816458070953669,8.508341893282752e-19,fe0215_le,~minmax_year,12,5341,5341,0.16445897072097426,0.1520735278696318,0.14803416198344033,0.14754843459574563,le5_panelsize40-elec-one,fe0215_le~bnuls_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
bnuls_siren0912,-0.08297781873570272,0.020304173307593362,-4.08673711944089,1.0864361804783803e-4,fe0215_le,~minmax_year,12,5341,5341,0.2276300957633196,0.2053072661611034,0.009243586300629825,0.00905268911109236,le5_panelsize40-elec-one,fe0215_le~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.043362631692066486,0.024872385244896312,-1.7434046338987244,0.08536086949826206,fe0215_god2,~minmax_year,12,5341,5341,0.12069129320430216,0.10799610670801174,0.0014351374034355935,0.0012454404310578981,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.08611051771714018,0.021165600107864804,-4.068418437384294,1.1587054931651358e-4,fe0215_god2,~minmax_year,12,5341,5341,0.16026901853654074,0.14798338570874547,0.0463805877928557,0.046018201544629544,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.010425160926785939,0.0012760902065045668,-8.169611265446719,5.67441818400674e-12,fe0215_god2,~minmax_year,12,5341,5341,0.16026901853654074,0.14798338570874547,0.0463805877928557,0.046018201544629544,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.05814642092081879,0.017018604697287026,-3.416638552635754,0.0010270139521962249,fe0215_god2,~minmax_year,12,5341,5341,0.24847098401042156,0.23733087316907087,0.14654493605130714,0.14605835961804103,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.010402879001013847,0.0013258268812168235,-7.8463328420873815,2.3383868058707255e-11,fe0215_god2,~minmax_year,12,5341,5341,0.24847098401042156,0.23733087316907087,0.14654493605130714,0.14605835961804103,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06686365041724783,0.008948037594824425,7.472437359440912,1.1965953676939292e-10,fe0215_god2,~minmax_year,12,5341,5341,0.24847098401042156,0.23733087316907087,0.14654493605130714,0.14605835961804103,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.05255605804652533,0.00581926144221982,-9.031396607346318,1.297602947332479e-13,fe0215_god2,~minmax_year,12,5341,5341,0.36633454285371214,0.34802051230035125,0.002659800753344821,0.0024676350116787926,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.03277547888673037,0.02648627258618445,1.237451543250614,0.21977974008661488,fe0215_god2,~minmax_year,12,5341,5341,0.12255373176795148,0.10988543458223032,0.003550169011825033,0.0033608738311661224,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912 | minmax_year
participation_siren0912,0.0456167039267176,0.02634897545457807,1.731251524574623,0.08751883699447328,fe0215_god2,~minmax_year,12,5341,5341,0.16141728298596814,0.14914844977105646,0.04768458549389687,0.04732269477966311,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.010236640091055705,0.0011750989617807977,-8.711300430001778,5.274415853662084e-13,fe0215_god2,~minmax_year,12,5341,5341,0.16141728298596814,0.14914844977105646,0.04768458549389687,0.04732269477966311,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.04904123843444487,0.023459633591342934,2.09045202021152,0.03996596363538359,fe0215_god2,~minmax_year,12,5341,5341,0.25319084037801864,0.24212069320004181,0.15190492246877374,0.15142140190005582,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.010456079781604215,0.0012106580440832163,-8.63669128760648,7.315663292303273e-13,fe0215_god2,~minmax_year,12,5341,5341,0.25319084037801864,0.24212069320004181,0.15190492246877374,0.15142140190005582,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06802023555092009,0.009028663656100323,7.5338098905657445,9.157881171322855e-11,fe0215_god2,~minmax_year,12,5341,5341,0.25319084037801864,0.24212069320004181,0.15190492246877374,0.15142140190005582,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
participation_siren0912,0.020544291838625182,0.009793098900563207,2.0978335915144966,0.03928860121453078,fe0215_god2,~minmax_year,12,5341,5341,0.36542280600153865,0.34708242467210326,0.0012247977820573075,0.0010323555465624468,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,-0.029657727864875163,0.021944202991879224,-1.3515062668646678,0.18059574548563326,fe0215_god2,~minmax_year,12,5341,5341,0.12771963831224142,0.11512592488361872,0.009416701116782389,0.009228520398909534,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,-0.006142553015652318,0.02435964447407047,-0.25216102895880665,0.8016063476674655,fe0215_god2,~minmax_year,12,5341,5341,0.15573535084864787,0.14338338847269227,0.04123204187623841,0.04086769912186872,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.009407578455947724,0.00027606165694925273,-34.077816383160666,2.1695634219397728e-47,fe0215_god2,~minmax_year,12,5341,5341,0.15573535084864787,0.14338338847269227,0.04123204187623841,0.04086769912186872,le5_panelsize40-elec-exp(ln_emp_mean_0215),fe0215_god2~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
