variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.02747113215939053,6.649112188483617e-4,41.315489016670575,1.6540276609269743e-65,fe0215_god2,~minmax_year,12,25273,25273,0.1141288068730818,0.1105035244664676,0.0891926411760775,0.08915645351034485,panelpanSIZE2-fixed-one,fe0215_god2~ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.05678513217419446,0.0014024018139823877,40.491342501149674,2.7107004689703743e-61,fe0215_god2,~minmax_year,12,20962,20962,0.26241849628184066,0.2563518085889207,0.02676016893859645,0.02671335605590941,panelpanSIZE2-acco_alt-one,fe0215_god2~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.04843724077786232,0.0011002009568202129,44.0258122642022,1.535136596122555e-64,fe0215_god2,~minmax_year,12,20962,20962,0.03702565009733849,0.032641361626105314,0.025915662562877473,0.02586897971338853,panelpanSIZE2-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.016174429968740356,0.0012221910412810852,13.233962140473983,3.4144797469758397e-23,fe0215_god2,~minmax_year,12,20962,20962,0.07621232952875345,0.07196197647985625,0.06555444491899054,0.06546487429305414,panelpanSIZE2-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.020358226691067523,5.984925998619801e-4,34.01583694729456,1.2458673872684957e-54,fe0215_god2,~minmax_year,12,20962,20962,0.07621232952875345,0.07196197647985625,0.06555444491899054,0.06546487429305414,panelpanSIZE2-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.013837851803638867,0.0017863229013351403,7.746556791773831,1.0823936038558705e-11,fe0215_god2,~minmax_year,12,20962,20962,0.21051269920800708,0.20684224923787564,0.20140425922588212,0.20128943046714354,panelpanSIZE2-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.022084561291736,0.0014844940038468751,14.876827548313905,1.926962934809316e-26,fe0215_god2,~minmax_year,12,20962,20962,0.21051269920800708,0.20684224923787564,0.20140425922588212,0.20128943046714354,panelpanSIZE2-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07979657034861559,0.012557729321713246,6.354378909142547,7.428600721970585e-9,fe0215_god2,~minmax_year,12,20962,20962,0.21051269920800708,0.20684224923787564,0.20140425922588212,0.20128943046714354,panelpanSIZE2-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.04249108521199887,0.0012885162356614497,32.97675577225956,1.840932281505209e-53,fe0215_god2,~minmax_year,12,20962,20962,0.26029072268286235,0.25420653382181224,0.023952568683482167,0.023905620755087842,panelpanSIZE2-acco_alt-one,fe0215_god2~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.05569097319591321,9.875470191791622e-4,56.393237095893326,2.802172924423149e-74,fe0215_mlo_le,~minmax_year,12,20962,20962,0.03495360799539915,0.03055988580425384,0.025010460755541142,0.024963734524387826,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.020926915263775644,0.0014742804716284805,14.194663543674231,4.138888955655626e-25,fe0215_mlo_le,~minmax_year,12,20962,20962,0.06744306122054677,0.06315236071142494,0.05783466205066412,0.05774435145033352,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.018384454734735864,6.750997322294367e-4,27.232205638748198,2.202000292525411e-46,fe0215_mlo_le,~minmax_year,12,20962,20962,0.06744306122054677,0.06315236071142494,0.05783466205066412,0.05774435145033352,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.01987796024423936,0.0020262310952231365,9.810312501422905,4.650089307058215e-16,fe0215_mlo_le,~minmax_year,12,20962,20962,0.20112217515573871,0.19740806717021853,0.19289110988789804,0.19277505703751774,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.019887736312702412,0.0014723081565200782,13.507862620084044,9.599945987393204e-24,fe0215_mlo_le,~minmax_year,12,20962,20962,0.20112217515573871,0.19740806717021853,0.19289110988789804,0.19277505703751774,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07873597783612472,0.01193444695875936,6.5973712990811,2.4422126723326742e-9,fe0215_mlo_le,~minmax_year,12,20962,20962,0.20112217515573871,0.19740806717021853,0.19289110988789804,0.19277505703751774,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.04983588411237565,0.0012112409348258352,41.14448470117266,6.521700091504593e-62,fe0215_mlo_le,~minmax_year,12,20962,20962,0.2503363633122603,0.2441702987680754,0.023637018606238458,0.023590055499870366,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.04059615085210666,0.0013600946144425253,29.84803440953715,9.616085116239123e-50,fe0215_mlo_le,~minmax_year,12,20962,20962,0.015018192669538966,0.010533707301169648,0.004869645179998772,0.004821953703203041,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.004317066711702074,0.001894939114822511,2.2782086653514617,0.02497916860662972,fe0215_mlo_le,~minmax_year,12,20962,20962,0.06479838601469678,0.06049551733784131,0.0551627380045604,0.05507217128881681,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.020740890833601845,6.10742390698089e-4,33.96012975273364,1.4368130601657532e-54,fe0215_mlo_le,~minmax_year,12,20962,20962,0.06479838601469678,0.06049551733784131,0.0551627380045604,0.05507217128881681,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.0022205130414489492,0.0022720040107134434,0.9773367612813654,0.33091103833528657,fe0215_mlo_le,~minmax_year,12,20962,20962,0.19870383995682928,0.1949784887526409,0.19044785789415153,0.19033145373261406,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.022204400541461132,0.0010310812564921332,21.53506370293576,4.0495488595329184e-38,fe0215_mlo_le,~minmax_year,12,20962,20962,0.19870383995682928,0.1949784887526409,0.19044785789415153,0.19033145373261406,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07880412103395096,0.01187285169447377,6.637337268402873,2.0311622925792868e-9,fe0215_mlo_le,~minmax_year,12,20962,20962,0.19870383995682928,0.1949784887526409,0.19044785789415153,0.19033145373261406,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.03249063310881603,0.002234792472777076,14.538545974446292,8.756660555163494e-26,fe0215_mlo_le,~minmax_year,12,20962,20962,0.23519813633098774,0.22890755823154563,0.003920970361247722,0.0038730589120106185,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.057988767203591085,0.0010414129297590844,55.68278014082842,8.916257384351252e-74,fe0215_mlo_le,~minmax_year,12,20962,20962,0.03373471267133632,0.029335441019068376,0.023779006806548653,0.023732221558144806,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.022103040370731117,0.0014968564691464998,14.76630580574914,3.155051133182001e-26,fe0215_mlo_le,~minmax_year,12,20962,20962,0.06744585601032227,0.0631551683600462,0.0578374856359527,0.057747175306274934,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.018512496377220827,6.570721807246799e-4,28.1742203068216,1.2720170654584316e-47,fe0215_mlo_le,~minmax_year,12,20962,20962,0.06744585601032227,0.0631551683600462,0.0578374856359527,0.057747175306274934,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.021432419796116247,0.002060854319041136,10.399774306263538,2.6061453016151868e-17,fe0215_mlo_le,~minmax_year,12,20962,20962,0.20122723497267925,0.19751361542668366,0.19299725216599017,0.1928812145776322,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.019962272746481775,0.0014407706357917468,13.855274566664045,1.9436641964783238e-24,fe0215_mlo_le,~minmax_year,12,20962,20962,0.20122723497267925,0.19751361542668366,0.19299725216599017,0.1928812145776322,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07876482491953726,0.011933809113060695,6.600141176494505,2.41124521736856e-9,fe0215_mlo_le,~minmax_year,12,20962,20962,0.20122723497267925,0.19751361542668366,0.19299725216599017,0.1928812145776322,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.0521893030442322,0.001240392626526812,42.07482528364102,8.873228695264007e-63,fe0215_mlo_le,~minmax_year,12,20962,20962,0.24969625590551137,0.24352492640863033,0.022803341813768085,0.022756338607506033,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.04410092105534539,9.313468094275561e-4,47.351771229507534,2.1881295053686678e-67,fe0215_mlo_le,~minmax_year,12,20962,20962,0.031905115663586114,0.0274975141102477,0.021930558940861933,0.02188368510586436,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.014127367791062453,0.0012299434756331416,11.486192716124672,1.3423519514521596e-19,fe0215_mlo_le,~minmax_year,12,20962,20962,0.06647448474959339,0.06217932781386182,0.05685610606106428,0.056765701661932844,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.018913677289349166,6.317337129897461e-4,29.93931921068167,7.414444461680281e-50,fe0215_mlo_le,~minmax_year,12,20962,20962,0.06647448474959339,0.06217932781386182,0.05685610606106428,0.056765701661932844,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.011823699681515927,0.00178951803314625,6.607197839033804,2.334095666836369e-9,fe0215_mlo_le,~minmax_year,12,20962,20962,0.19989952194417526,0.19617972965260044,0.1916558593328218,0.19153962886781017,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.020615696945855702,0.0013646204424602305,15.10727547704644,6.926224483308113e-27,fe0215_mlo_le,~minmax_year,12,20962,20962,0.19989952194417526,0.19617972965260044,0.1916558593328218,0.19153962886781017,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07867265778172974,0.01194453335586973,6.586499065119925,2.567614444684709e-9,fe0215_mlo_le,~minmax_year,12,20962,20962,0.19989952194417526,0.19617972965260044,0.1916558593328218,0.19153962886781017,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.0394403385823141,0.0011557458883794229,34.12544139578728,9.416265432624228e-55,fe0215_mlo_le,~minmax_year,12,20962,20962,0.24817242487655555,0.24198856170454452,0.02081870212503345,0.02077160345750695,panelpanSIZE2-acco_alt-one,fe0215_mlo_le~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.059189466748376995,0.0010126476184706818,58.450210782864396,1.0594524338202748e-75,fe0215_mlo,~minmax_year,12,20962,20962,0.03813098780780644,0.03375173178565283,0.027939355560635426,0.02789276969633747,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.02289148348471362,0.0014605897628694245,15.672767307188158,5.78433854328047e-28,fe0215_mlo,~minmax_year,12,20962,20962,0.07314938421007211,0.06888493852994593,0.06332879481124498,0.0632390108471722,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.01919564832090899,6.596347089855666e-4,29.10042188415074,8.288265300242564e-49,fe0215_mlo,~minmax_year,12,20962,20962,0.07314938421007211,0.06888493852994593,0.06332879481124498,0.0632390108471722,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.021830281088285226,0.0020084753121230726,10.869081116665246,2.653697439312837e-18,fe0215_mlo,~minmax_year,12,20962,20962,0.20841769328880078,0.20473750330840457,0.20003036023086063,0.19991533392146132,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.020716481896546967,0.0014689914095169343,14.102520792384627,6.2903274986770605e-25,fe0215_mlo,~minmax_year,12,20962,20962,0.20841769328880078,0.20473750330840457,0.20003036023086063,0.19991533392146132,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07965528245602606,0.012400973901147225,6.423308611967732,5.4261552170151415e-9,fe0215_mlo,~minmax_year,12,20962,20962,0.20841769328880078,0.20473750330840457,0.20003036023086063,0.19991533392146132,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.05274332542936699,0.0013031999511055317,40.47216651951508,2.8273615343762933e-61,fe0215_mlo,~minmax_year,12,20962,20962,0.2597410341347447,0.2536523240258962,0.0264320532324257,0.02638522456735759,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.04476274334550522,0.0014938387621458921,29.964909520224097,6.894034895307987e-50,fe0215_mlo,~minmax_year,12,20962,20962,0.016278304428227974,0.011799556173683778,0.005855128686261146,0.005807484438618449,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.006829022139480473,0.002079451942462226,3.284049032359172,0.0014381683051369902,fe0215_mlo,~minmax_year,12,20962,20962,0.07008603003751646,0.06580748984502183,0.0602329823946105,0.060142901683601147,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.02168685315763521,6.107612597187575e-4,35.507905605574166,2.939022811089285e-56,fe0215_mlo,~minmax_year,12,20962,20962,0.07008603003751646,0.06580748984502183,0.0602329823946105,0.060142901683601147,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.004708034880885828,0.0024050163615915963,1.9575895432869883,0.05324401578326186,fe0215_mlo,~minmax_year,12,20962,20962,0.2055775784949906,0.2018841843766055,0.1971601525604202,0.1970447135486143,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.02316741885325337,0.0010074366457663055,22.99640275208681,2.2409893534810233e-40,fe0215_mlo,~minmax_year,12,20962,20962,0.2055775784949906,0.2018841843766055,0.1971601525604202,0.1970447135486143,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07972251748631878,0.012334961606314927,6.463134627472578,4.523157692774138e-9,fe0215_mlo,~minmax_year,12,20962,20962,0.2055775784949906,0.2018841843766055,0.1971601525604202,0.1970447135486143,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.03579578780583774,0.0023165772047735664,15.452015901769435,1.5173774960565886e-27,fe0215_mlo,~minmax_year,12,20962,20962,0.24325606111322373,0.2370317603171853,0.0047514764651834795,0.004703604963329888,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.06145699424207138,0.0010621669227093764,57.860015152144655,2.6810342574422934e-75,fe0215_mlo,~minmax_year,12,20962,20962,0.036621015229599596,0.03223488451201173,0.026413383833869597,0.02636672483759983,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.0239213515044017,0.001464531126791848,16.33379521048692,3.3424810419734114e-29,fe0215_mlo,~minmax_year,12,20962,20962,0.07308528257554203,0.06882054196338061,0.06326401397790793,0.0631742238043137,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.019363644310012307,6.388549904582436e-4,30.309921029376287,2.5971636640324776e-50,fe0215_mlo,~minmax_year,12,20962,20962,0.07308528257554203,0.06882054196338061,0.06326401397790793,0.0631742238043137,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.023242874182685266,0.002035311910052988,11.419809449294753,1.8480828126206299e-19,fe0215_mlo,~minmax_year,12,20962,20962,0.20846773681399355,0.2047877794937749,0.20008093399998328,0.19996591496250238,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.020830405732697344,0.001432647274277836,14.539800624126036,8.70740645438562e-26,fe0215_mlo,~minmax_year,12,20962,20962,0.20846773681399355,0.2047877794937749,0.20008093399998328,0.19996591496250238,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07968760500311597,0.01239922085561925,6.426823582790047,5.339765164619735e-9,fe0215_mlo,~minmax_year,12,20962,20962,0.20846773681399355,0.2047877794937749,0.20008093399998328,0.19996591496250238,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.05505928991141601,0.001316229773765499,41.83106248531454,1.4906736383579206e-62,fe0215_mlo,~minmax_year,12,20962,20962,0.25890969147255116,0.25281414348033404,0.02533869454848725,0.025291813292813825,panelpanSIZE2-acco_alt-one,fe0215_mlo~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.04664397498518932,9.671218630526877e-4,48.229676907478,4.163607574166172e-68,fe0215_mlo,~minmax_year,12,20962,20962,0.0344918749369052,0.030096050539273,0.024261683905101306,0.024214921788926924,panelpanSIZE2-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.015263370056091803,0.0012539804478059967,12.171936239354507,5.0421312151481486e-21,fe0215_mlo,~minmax_year,12,20962,20962,0.0719535683778123,0.06768362074130485,0.06212030852693484,0.06203040872425347,panelpanSIZE2-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.01980154403251093,6.197633395602983e-4,31.95016995771236,2.827748588816638e-52,fe0215_mlo,~minmax_year,12,20962,20962,0.0719535683778123,0.06768362074130485,0.06212030852693484,0.06203040872425347,panelpanSIZE2-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.012932947364870523,0.001706578893980508,7.578288592744215,2.4245139634130877e-11,fe0215_mlo,~minmax_year,12,20962,20962,0.2069482635516109,0.2032612419624864,0.19854536092306918,0.19843012108807923,panelpanSIZE2-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.02152333078295054,0.001337707625599175,16.08971225929133,9.516187056480437e-29,fe0215_mlo,~minmax_year,12,20962,20962,0.2069482635516109,0.2032612419624864,0.19854536092306918,0.19843012108807923,panelpanSIZE2-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07958635452453264,0.012413744912650432,6.411147891675206,5.735829530413363e-9,fe0215_mlo,~minmax_year,12,20962,20962,0.2069482635516109,0.2032612419624864,0.19854536092306918,0.19843012108807923,panelpanSIZE2-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.04131892620419934,0.0012312085754987475,33.55964783421164,4.028716610847717e-54,fe0215_mlo,~minmax_year,12,20962,20962,0.25698828627646275,0.2508769345185635,0.022811716020807005,0.022764713217344856,panelpanSIZE2-acco_alt-one,fe0215_mlo~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.05651812920692124,0.0010055098439975482,56.208429528869985,3.7816346714076444e-74,fe0215_le,~minmax_year,12,20962,20962,0.036063020834536275,0.03167434964596538,0.02575038123817419,0.025703690467601903,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.02138093470384054,0.0015116884090082907,14.143744555048233,5.2154070586056815e-25,fe0215_le,~minmax_year,12,20962,20962,0.06922968770377214,0.06494720747465932,0.05927188031058073,0.05918170747380247,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.018581782457862142,6.998626996776199e-4,26.55061123620609,1.818751183450899e-45,fe0215_le,~minmax_year,12,20962,20962,0.06922968770377214,0.06494720747465932,0.05927188031058073,0.05918170747380247,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.020329094921293367,0.0021424385863967237,9.488764368963317,2.2457739681952526e-15,fe0215_le,~minmax_year,12,20962,20962,0.20354799285079161,0.19984516287123488,0.19502718424705912,0.19491143853927262,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.020089198256086294,0.0015667331668689495,12.822348234469123,2.334131192380629e-22,fe0215_le,~minmax_year,12,20962,20962,0.20354799285079161,0.19984516287123488,0.19502718424705912,0.19491143853927262,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07895251203659882,0.012069236423004753,6.541632732134585,3.156059138872844e-9,fe0215_le,~minmax_year,12,20962,20962,0.20354799285079161,0.19984516287123488,0.19502718424705912,0.19491143853927262,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.05027233578566671,0.001282852263554347,39.18793863790611,4.9529348474592984e-60,fe0215_le,~minmax_year,12,20962,20962,0.25281390269599135,0.24666821618136958,0.02410364571045187,0.02405670504886981,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.041609340510122945,0.0013763365883122662,30.2319511545838,3.2357044882904386e-50,fe0215_le,~minmax_year,12,20962,20962,0.015645133366673725,0.011163502372224965,0.005114053852219191,0.0050663740886733866,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.004933174774958603,0.0019258940815571608,2.5614984864432095,0.012012965946777806,fe0215_le,~minmax_year,12,20962,20962,0.06648424970804911,0.06218913770095458,0.05649707036088558,0.05640663154663783,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.020967903896474953,5.823743859102106e-4,36.00416571155268,8.709725730063104e-57,fe0215_le,~minmax_year,12,20962,20962,0.06648424970804911,0.06218913770095458,0.05649707036088558,0.05640663154663783,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.0028308690454029554,0.002288866144362411,1.2367997370119368,0.2192425610745664,fe0215_le,~minmax_year,12,20962,20962,0.20102821888006495,0.19731367407712053,0.19248045257952662,0.19236434068141206,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.022435428857913903,0.0010955002883009074,20.47961930955826,2.0050261494282207e-36,fe0215_le,~minmax_year,12,20962,20962,0.20102821888006495,0.19731367407712053,0.19248045257952662,0.19236434068141206,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07902032631593478,0.01200732543974255,6.581009793770448,2.6333272317736125e-9,fe0215_le,~minmax_year,12,20962,20962,0.20102821888006495,0.19731367407712053,0.19248045257952662,0.19236434068141206,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.03313281068025126,0.002197530484496396,15.077292858508054,7.909527773680085e-27,fe0215_le,~minmax_year,12,20962,20962,0.2374876596965888,0.23121591317461265,0.0040861096213302694,0.004038206115299592,panelpanSIZE2-acco_alt-one,fe0215_le~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
