variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.023649092786698404,0.0012728875213000885,18.579090760936946,1.6422769385088021e-34,fe0215_mlo,~minmax_year,12,21840,21840,0.2244817963063036,0.2206993028819474,0.20277985658183306,0.20263312669761668,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08656166460755421,0.01385304399361766,6.2485663546174175,9.696106824812287e-9,fe0215_mlo,~minmax_year,12,21840,21840,0.2244817963063036,0.2206993028819474,0.20277985658183306,0.20263312669761668,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,9.604114327299685e-4,0.0011997981247191178,0.8004775244625494,0.42529470146886006,fe0215_mlo,~minmax_year,12,21840,21840,0.2244817963063036,0.2206993028819474,0.20277985658183306,0.20263312669761668,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.015211636498628868,0.002507141349760626,6.067323049049958,2.2318248287923156e-8,fe0215_mlo,~minmax_year,12,21840,21840,0.2244817963063036,0.2206993028819474,0.20277985658183306,0.20263312669761668,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.023489183184403264,0.0011691455903716562,20.090896615310637,3.0687753418550874e-37,fe0215_mlo,~minmax_year,12,21840,21840,0.35320428520218994,0.34779889115018126,0.1428771344789893,0.1427584084379624,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.06175459174619759,0.01043308616428902,5.919110680555369,4.379034899172396e-8,fe0215_mlo,~minmax_year,12,21840,21840,0.35320428520218994,0.34779889115018126,0.1428771344789893,0.1427584084379624,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.001845114286278253,9.749305824161106e-4,1.8925596545608607,0.06125169785840311,fe0215_mlo,~minmax_year,12,21840,21840,0.35320428520218994,0.34779889115018126,0.1428771344789893,0.1427584084379624,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.02484691172793302,6.833592233633279e-4,36.35995663546116,3.3210051385235824e-60,fe0215_mlo,~minmax_year,12,21840,21840,0.10481984789326593,0.10045371822302651,0.07976931315270952,0.0795999429439308,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.017702301496857288,0.004098541083954315,4.319171415936601,3.64127679853911e-5,fe0215_mlo,~minmax_year,12,21840,21840,0.10481984789326593,0.10045371822302651,0.07976931315270952,0.0795999429439308,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.005307140113420859,0.0013069149813583916,-4.060815117372579,9.610780752707283e-5,fe0215_mlo,~minmax_year,12,21840,21840,0.10481984789326593,0.10045371822302651,0.07976931315270952,0.0795999429439308,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.002034115388538987,0.002947620737732764,0.6900872159365989,0.4917065323603591,fe0215_mlo,~minmax_year,12,21840,21840,0.10481984789326593,0.10045371822302651,0.07976931315270952,0.0795999429439308,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.02423165511690746,7.982677161172079e-4,30.355298889914746,6.986325549341136e-53,fe0215_mlo,~minmax_year,12,21840,21840,0.30963896554709314,0.303869487883598,0.08514510137207842,0.08501837846618299,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,0.0128264777418047,0.0022366180643484715,5.734764440231356,1.0022461266672939e-7,fe0215_mlo,~minmax_year,12,21840,21840,0.30963896554709314,0.303869487883598,0.08514510137207842,0.08501837846618299,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-6.344492477127223e-4,0.0010447125015080275,-0.6072955447521724,0.5450043782692502,fe0215_mlo,~minmax_year,12,21840,21840,0.30963896554709314,0.303869487883598,0.08514510137207842,0.08501837846618299,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.025288803975038732,6.129012996616151e-4,41.26080983838796,1.8790045627212121e-65,fe0215_mlo,~minmax_year,12,21840,21840,0.10265142865596211,0.09827472279103466,0.07754021332356253,0.077370432844719,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.006601419099060666,0.007102741027334489,0.9294185264048745,0.35486657984393954,fe0215_mlo,~minmax_year,12,21840,21840,0.10265142865596211,0.09827472279103466,0.07754021332356253,0.077370432844719,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.005960992045270165,0.0013697783350426504,-4.351793200966753,3.212962882824411e-5,fe0215_mlo,~minmax_year,12,21840,21840,0.10265142865596211,0.09827472279103466,0.07754021332356253,0.077370432844719,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.00265103203816169,0.002689055123904068,0.985860057161203,0.3265345891752909,fe0215_mlo,~minmax_year,12,21840,21840,0.10265142865596211,0.09827472279103466,0.07754021332356253,0.077370432844719,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.024510011141931003,7.914520643031574e-4,30.968408887165022,1.1074397822046455e-53,fe0215_mlo,~minmax_year,12,21840,21840,0.3085888179280557,0.30281056398239947,0.08375346330791644,0.0836265476365674,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,-0.003590135671193366,0.00424458829207662,-0.8458148173982099,0.3996359089951549,fe0215_mlo,~minmax_year,12,21840,21840,0.3085888179280557,0.30281056398239947,0.08375346330791644,0.0836265476365674,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-8.668072080030443e-4,0.001060792476065329,-0.8171317458983014,0.4157576624494477,fe0215_mlo,~minmax_year,12,21840,21840,0.3085888179280557,0.30281056398239947,0.08375346330791644,0.0836265476365674,panelpanSIZE1-fixed-one,fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.024561860509071155,8.898161400774356e-4,27.603298482463664,3.992015051648774e-49,fe0215_le,~minmax_year,12,21840,21840,0.09861641856499237,0.09434504807880328,0.07360322346922499,0.07356060308016854,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.05733972122089609,0.011299074800523229,-5.0747271111295635,1.7491697644119781e-6,fe0215_le,~minmax_year,12,21840,21840,0.22311379449942548,0.2193964645996298,0.20155537406041546,0.20148190319536474,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.08061498745792695,0.009782470703431403,8.240759405458743,6.124646874952334e-13,fe0215_le,~minmax_year,12,21840,21840,0.22311379449942548,0.2193964645996298,0.20155537406041546,0.20148190319536474,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,0.023726701477237024,0.0018040030728706871,13.152251143054333,1.068840138210352e-23,fe0215_le,~minmax_year,12,21840,21840,0.22978538358231138,0.22609997663004822,0.20841209826531382,0.2083392583387682,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.08715423335043637,0.012199145278529685,7.144290141689396,1.3818585330691737e-10,fe0215_le,~minmax_year,12,21840,21840,0.22978538358231138,0.22609997663004822,0.20841209826531382,0.2083392583387682,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,0.023821739027233484,0.0014591396471913755,16.325880167183964,3.262761307173093e-30,fe0215_le,~minmax_year,12,21840,21840,0.21734666688287407,0.21360174180147629,0.1956282099275728,0.1955541936597952,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.08455523030331544,0.013495688668606115,6.265351282147546,8.97114186872492e-9,fe0215_le,~minmax_year,12,21840,21840,0.21734666688287407,0.21360174180147629,0.1956282099275728,0.1955541936597952,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.024143060027656812,9.400833477005251e-4,25.681829261960157,2.5058873859817738e-46,fe0215_le,~minmax_year,12,21840,21840,0.10093793351765246,0.09663600322484522,0.07598915994855182,0.07590413479648828,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.017714548780945534,0.00401388873231712,4.413313363252936,2.533639137999201e-5,fe0215_le,~minmax_year,12,21840,21840,0.10093793351765246,0.09663600322484522,0.07598915994855182,0.07590413479648828,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,0.024599215158039325,8.58822156596168e-4,28.642967544683728,1.4085052952373917e-50,fe0215_le,~minmax_year,12,21840,21840,0.09882553750444634,0.09451349958866362,0.0738181454130139,0.07373292048965652,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.008219093625714213,0.006897470615894685,1.1916098064664387,0.2361795299202389,fe0215_le,~minmax_year,12,21840,21840,0.09882553750444634,0.09451349958866362,0.0738181454130139,0.07373292048965652,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,0.0072718943493869,0.0013518261083705655,5.379311957624592,4.776902290894049e-7,fe0215_le,~minmax_year,12,21840,21840,0.02744690190623167,0.02283828168615165,4.587684582222362e-4,4.127829396566307e-4,panelpanSIZE1-fixed-one,fe0215_le~before1994 | minmax_year
maxmfg,0.01627471073920434,0.004387821045147972,3.709064378822109,3.38784361280534e-4,fe0215_le,~minmax_year,12,21840,21840,0.02961817185816895,0.025019840596731346,0.0026902906712745756,0.002644407817514405,panelpanSIZE1-fixed-one,fe0215_le~maxmfg | minmax_year
ln_emp_mean_0215,0.02303498922936882,0.0013910354347409293,16.559599169131825,1.134385663719868e-30,fe0215_le,~minmax_year,12,21840,21840,0.21946885350657253,0.21566191007822377,0.1978092867608796,0.19766164203383063,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.08590580355828226,0.013440176179876766,6.391717073389579,4.984465156882041e-9,fe0215_le,~minmax_year,12,21840,21840,0.21946885350657253,0.21566191007822377,0.1978092867608796,0.19766164203383063,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,0.0016817448067303516,0.001221068389906845,1.377273231074839,0.17144267218912268,fe0215_le,~minmax_year,12,21840,21840,0.21946885350657253,0.21566191007822377,0.1978092867608796,0.19766164203383063,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.014809593043367627,0.002606235228011347,5.682370065524703,1.2654025069815891e-7,fe0215_le,~minmax_year,12,21840,21840,0.21946885350657253,0.21566191007822377,0.1978092867608796,0.19766164203383063,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.022945713898424563,0.0013139237384105775,17.463505093668108,2.0349321510999645e-32,fe0215_le,~minmax_year,12,21840,21840,0.34568756048370586,0.3402193477423424,0.13908440754971307,0.13896515615173777,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.061849042401160105,0.010059222477047792,6.148491351322785,1.538355076947171e-8,fe0215_le,~minmax_year,12,21840,21840,0.34568756048370586,0.3402193477423424,0.13908440754971307,0.13896515615173777,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0024647972190014918,0.0010105299134234966,2.4391135643389266,0.016450226322355262,fe0215_le,~minmax_year,12,21840,21840,0.34568756048370586,0.3402193477423424,0.13908440754971307,0.13896515615173777,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.02422616060587983,7.938086169465327e-4,30.51889345705048,4.261295376718842e-53,fe0215_le,~minmax_year,12,21840,21840,0.10113044948446459,0.09674632523311189,0.07618701819087925,0.07601698865389694,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.017464060697858542,0.004021048661778334,4.343160744076883,3.32132544030006e-5,fe0215_le,~minmax_year,12,21840,21840,0.10113044948446459,0.09674632523311189,0.07618701819087925,0.07601698865389694,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.00454215642837545,0.001298420707085378,-3.498216258866841,6.954641703117474e-4,fe0215_le,~minmax_year,12,21840,21840,0.10113044948446459,0.09674632523311189,0.07618701819087925,0.07601698865389694,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.001735422088415572,0.003013378187512714,0.5759058373778217,0.5659473355749154,fe0215_le,~minmax_year,12,21840,21840,0.10113044948446459,0.09674632523311189,0.07618701819087925,0.07601698865389694,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.023693057514025045,9.433261516280597e-4,25.116506600748714,1.784934719295084e-45,fe0215_le,~minmax_year,12,21840,21840,0.30179279992850394,0.2959577503757779,0.08132960799740518,0.08120235658102282,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,0.012686744382566272,0.0021333637135339148,5.946826742239228,3.8625820011357785e-8,fe0215_le,~minmax_year,12,21840,21840,0.30179279992850394,0.2959577503757779,0.08132960799740518,0.08120235658102282,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-2.1628891702187014e-5,0.0010849386885329211,-0.01993558892386269,0.9841337003127117,fe0215_le,~minmax_year,12,21840,21840,0.30179279992850394,0.2959577503757779,0.08132960799740518,0.08120235658102282,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,0.02466971779477158,7.196267972185538e-4,34.28126619259188,8.582252783455369e-58,fe0215_le,~minmax_year,12,21840,21840,0.09909084318068984,0.09469677100368501,0.07409081326311617,0.07392039791562866,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.008242338848827368,0.006859692578762991,1.2015609670825378,0.2323161254548806,fe0215_le,~minmax_year,12,21840,21840,0.09909084318068984,0.09469677100368501,0.07409081326311617,0.07392039791562866,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.005187557516342422,0.001374242654017144,-3.774848278197677,2.69170200632213e-4,fe0215_le,~minmax_year,12,21840,21840,0.09909084318068984,0.09469677100368501,0.07409081326311617,0.07392039791562866,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.0023494582093159713,0.0027766294590380216,0.846154751282497,0.3994471601510188,fe0215_le,~minmax_year,12,21840,21840,0.09909084318068984,0.09469677100368501,0.07409081326311617,0.07392039791562866,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.02397848575552211,9.35886051935939e-4,25.621159441281456,3.0889203933987157e-46,fe0215_le,~minmax_year,12,21840,21840,0.3007354435386598,0.2948915574587123,0.07993838486329108,0.07981094073893003,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,-0.0019294138819227098,0.004010183748845125,-0.48112854740842065,0.6314556454284408,fe0215_le,~minmax_year,12,21840,21840,0.3007354435386598,0.2948915574587123,0.07993838486329108,0.07981094073893003,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-2.5812651045495523e-4,0.0011102385700794643,-0.23249643582142898,0.8166183213024145,fe0215_le,~minmax_year,12,21840,21840,0.3007354435386598,0.2948915574587123,0.07993838486329108,0.07981094073893003,panelpanSIZE1-fixed-one,fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-0.004262660442787539,0.0012687993368860656,-3.35960172650241,0.0010988609095940517,fe0215_god2,~minmax_year,12,21840,21840,0.08814899821010869,0.08382802594362182,0.0088835493032379809,0.008837951380404996,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.05658987093541058,0.011891207391970155,-4.758967619522333,6.433779881313824e-6,fe0215_god2,~minmax_year,12,21840,21840,0.17289953698486227,0.16894193642569166,0.1010012889560884,0.10091856535718857,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.05141678155234679,0.012881165962673097,3.9916248033246196,1.2384507777799656e-4,fe0215_god2,~minmax_year,12,21840,21840,0.17289953698486227,0.16894193642569166,0.1010012889560884,0.10091856535718857,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,-0.005265324643854989,0.0011522248521897754,-4.5697023752337635,1.3729321265345226e-5,fe0215_god2,~minmax_year,12,21840,21840,0.17379043646559467,0.16983709877948572,0.10196963261041081,0.10188699811605706,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.05481234429830796,0.01532958322736479,3.575592596702996,5.358628650128821e-4,fe0215_god2,~minmax_year,12,21840,21840,0.17379043646559467,0.16983709877948572,0.10196963261041081,0.10188699811605706,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,-0.004835547644252999,0.001238248950700639,-3.905149801675098,1.6936223651131847e-4,fe0215_god2,~minmax_year,12,21840,21840,0.1802061375162527,0.17628349837669388,0.10894303817949857,0.10886104536037555,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06787132088614943,0.012313910117201558,5.51176029710811,2.6846762092011814e-7,fe0215_god2,~minmax_year,12,21840,21840,0.1802061375162527,0.17628349837669388,0.10894303817949857,0.10886104536037555,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.004406371509841655,0.0012081025612048098,-3.6473488686650026,4.1936781698188495e-4,fe0215_god2,~minmax_year,12,21840,21840,0.09033853587799123,0.0859858884306165,0.011263419257648066,0.011172438205819923,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_god2~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
