distance,mean_treated,mean_control,beta,std_error,tval,pval,interaction_group,dep_var,model_id,n_obs,n_trated,n_ind,r2,ar2,wr2,war2_adj,sample,description
1,6.956105150486168,7.315529280882464,-0.32145020935819474,0.021803558520742065,-14.743015872954599,4.8453594682918075e-49,an_cl:2009,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
2,7.124176368041692,7.288224902786869,-0.1102254265684348,0.021571032626572548,-5.10988177880053,3.241104692127562e-7,an_cl:2009,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
3,7.186872324128674,7.260867312405708,-0.03503843968528705,0.021199978113519737,-1.6527582952051347,0.09838934132418645,an_cl:2009,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
4,7.225376345782974,7.293649325945855,-0.023142485027226607,0.021497309562282303,-1.0765293656947108,0.28169824923079934,an_cl:2009,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
5,7.250536778957444,7.3242306402632975,-0.03329073710973776,0.01999427356712081,-1.6650135849137355,0.09591930246515823,an_cl:2009,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
6,7.233014622241761,7.330493030368263,-0.05338771287657766,0.02085329524972734,-2.5601571472151727,0.01046678611002951,an_cl:2009,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-5,7.241826586377969,7.224844596096289,0.1355738010785562,0.02215074812599423,6.1205066441732665,9.430118107773838e-10,an_cl:2010,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-4,7.219217984127194,7.216663286221766,0.12506815667602944,0.021540210017666976,5.806264496653018,6.445198228419341e-9,an_cl:2010,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-3,7.208281160385124,7.21579789820861,0.12015734637957086,0.021280578408713446,5.646338368809176,1.65212442136786e-8,an_cl:2010,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
-2,7.378938041985096,7.3677456967970905,0.14148341466609152,0.013418262165343095,10.54409378224232,5.934865702254493e-26,an_cl:2010,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
0,6.7752034318277135,7.503898683990215,-0.6369214430196215,0.02162141087622433,-29.457903865098967,2.397264529776932e-188,an_cl:2010,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
1,7.0308745874966485,7.319206580864756,-0.18959070667814434,0.021047753856770907,-9.007645564857004,2.212655577153399e-19,an_cl:2010,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
2,7.130572501567484,7.308577086263532,-0.06618692787530601,0.020902051841176175,-3.1665277829289713,0.0015440746658477696,an_cl:2010,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
3,7.191086804531664,7.345001519032712,-0.0429804666200686,0.020280314874339345,-2.119319492147123,0.03407073676203638,an_cl:2010,lnnbheur,15315,369455,17949,35898,0.38102991745822157,0.3140160759912941,0.0675272517094676,0.06702935408107658,panelpanSIZE2,NA
