variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
maxmfg,0.018218926894109793,0.0026438519104987914,6.8910542310490435,2.613608408852869e-6,fe0215_le,~siren+an,12,12551,113990,0.05356131006899012,0.05338691714739319,0.05231694195587244,0.0522836805822221,panelpanSIZE1-moving,fe0215_le~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
wage_agreement_ind_07,0.034714885443832534,0.0012495953443247563,27.78090171469982,2.048725080097015e-44,fe0215_god2,~minmax_year,12,7617,7617,0.03703654397040812,0.026038554963961236,0.020733082934936253,0.02060303420757037,panelpanSIZE1-acco,fe0215_god2~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.03429530247142169,0.002056575787138598,16.675924459432743,1.5567993302495692e-28,fe0215_god2,~minmax_year,12,7617,7617,0.037054119565892774,0.025926972322199426,0.020750956094190753,0.02049082884119413,panelpanSIZE1-acco,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,4.7790128838321594e-4,0.0012725256349590281,0.37555336824204966,0.7081845474219086,fe0215_god2,~minmax_year,12,7617,7617,0.037054119565892774,0.025926972322199426,0.020750956094190753,0.02049082884119413,panelpanSIZE1-acco,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.02693911983344176,0.0012481606501359862,21.58305489802676,3.0099378257101396e-36,fe0215_god2,~minmax_year,12,7617,7617,0.29899784289375,0.28405090136499933,0.015656656876010366,0.015524654282055184,panelpanSIZE1-acco,fe0215_god2~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.018126710389744366,0.0016399953258437515,11.052903690697082,4.01732655579915e-18,fe0215_god2,~minmax_year,12,7617,7617,0.01931615541349263,0.00811578215526687,0.0027126791878677725,0.002580237312593825,panelpanSIZE1-acco,fe0215_god2~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.014286406180269185,0.0016436946202016372,8.691642598742963,2.273424805255726e-13,fe0215_god2,~minmax_year,12,7617,7617,0.02161430982158752,0.010308750644336562,0.0050497425188416045,0.004785444402894967,panelpanSIZE1-acco,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.005183322423085547,0.001401109599419332,3.6994410895719323,3.824193565157425e-4,fe0215_god2,~minmax_year,12,7617,7617,0.02161430982158752,0.010308750644336562,0.0050497425188416045,0.004785444402894967,panelpanSIZE1-acco,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.009800819116844476,0.002459759731058096,3.9844619753281885,1.423137779936044e-4,fe0215_god2,~minmax_year,12,7617,7617,0.28860677834018855,0.27343827596069137,0.001065581630974255,9.316223419345571e-4,panelpanSIZE1-acco,fe0215_god2~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.0354133399009736,0.0011330900824957832,31.25377271237867,2.224111822593696e-48,fe0215_god2,~minmax_year,12,7617,7617,0.03545193315846551,0.024435846339292633,0.019121643856077508,0.01899138112617793,panelpanSIZE1-acco,fe0215_god2~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.03438233499657808,0.0019003508783771532,18.09262457148947,6.864422201407565e-31,fe0215_god2,~minmax_year,12,7617,7617,0.035564436392716225,0.024420075384104956,0.019236051827298706,0.018975522155848856,panelpanSIZE1-acco,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0011946536092733552,0.0012553374019000985,0.9516593765668964,0.3439680455233317,fe0215_god2,~minmax_year,12,7617,7617,0.035564436392716225,0.024420075384104956,0.019236051827298706,0.018975522155848856,panelpanSIZE1-acco,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.027849413675178614,0.0010499197074928274,26.52527948225876,6.9860714965192874e-43,fe0215_god2,~minmax_year,12,7617,7617,0.29843637988622995,0.28347746670424134,0.014868253633224082,0.014736145312670756,panelpanSIZE1-acco,fe0215_god2~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.02207353416382674,0.002106096431021535,10.480780385312299,5.558631153550919e-17,fe0215_god2,~minmax_year,12,7617,7617,0.024172597249828787,0.013027689329972891,0.007651343054286275,0.007519557044067704,panelpanSIZE1-acco,fe0215_god2~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.019471741179595395,0.0029712938823404623,6.553286867826643,4.124332267312143e-9,fe0215_god2,~minmax_year,12,7617,7617,0.025451946840032713,0.014190732784392202,0.008952352683678555,0.008689091255250747,panelpanSIZE1-acco,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.00392138915810376,0.0016118158723040052,2.4329014408440726,0.01707501975688676,fe0215_god2,~minmax_year,12,7617,7617,0.025451946840032713,0.014190732784392202,0.008952352683678555,0.008689091255250747,panelpanSIZE1-acco,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.0140483488625392,0.001311310593589925,10.713212362663501,1.9062364160206366e-17,fe0215_god2,~minmax_year,12,7617,7617,0.29067385684568714,0.27554942922579495,0.0039681618099022264,0.0038345917632092164,panelpanSIZE1-acco,fe0215_god2~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.030071740554055204,0.0013286808828778802,22.632778827163357,9.601966973682778e-38,fe0215_mlo_le,~minmax_year,12,7617,7617,0.030675222452488438,0.019604580902809032,0.016427346013135002,0.016296725474757023,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.03059616346926368,0.002225535416014842,13.747776489691068,2.5715422088551205e-23,fe0215_mlo_le,~minmax_year,12,7617,7617,0.030704276702205102,0.01950375499588186,0.01645682732442022,0.016195559381087632,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-5.973130544258895e-4,0.0013174833273122367,-0.4533742796157066,0.6514345702314066,fe0215_mlo_le,~minmax_year,12,7617,7617,0.030704276702205102,0.01950375499588186,0.01645682732442022,0.016195559381087632,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.024120944703986322,9.722032599779004e-4,24.810598459147965,1.0766602671959197e-40,fe0215_mlo_le,~minmax_year,12,7617,7617,0.2832447816017415,0.26796194940041085,0.013025685699551315,0.012893330286610327,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.013421571935890761,0.0016529206274834927,8.119913148113216,3.2475265563317425e-12,fe0215_mlo_le,~minmax_year,12,7617,7617,0.016033401933000957,0.004795536403948919,0.0015703088248476549,0.0014377152403621807,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.01065016448103033,0.0015831023535736704,6.72740107864082,1.895435004930933e-9,fe0215_mlo_le,~minmax_year,12,7617,7617,0.017299947199234667,0.005944534183739081,0.0028554707414303326,0.002590589740166238,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.003740614706731179,0.0013696732750498463,2.7310270083170365,0.007675751431650421,fe0215_mlo_le,~minmax_year,12,7617,7617,0.017299947199234667,0.005944534183739081,0.0028554707414303326,0.002590589740166238,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.006583495677231778,0.0022995930345575868,2.8628959899847497,0.00528520427957621,fe0215_mlo_le,~minmax_year,12,7617,7617,0.2741476806290546,0.25867087778877296,4.98947471256006e-4,3.649121953368528e-4,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.03105526222938199,0.0012756250764182032,24.345133067296942,4.425355712555289e-40,fe0215_mlo_le,~minmax_year,12,7617,7617,0.029787642444908946,0.018706863859286327,0.015526719676222878,0.015395979532753623,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.031067791191504962,0.002175988331775822,14.277554129231277,2.700212128226883e-24,fe0215_mlo_le,~minmax_year,12,7617,7617,0.029787660025997087,0.0185765465211839,0.015526737515731193,0.015265222503781595,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-1.4517651426146014e-5,0.0013068345494648029,-0.011109020213837728,0.9911624990499697,fe0215_mlo_le,~minmax_year,12,7617,7617,0.029787660025997087,0.0185765465211839,0.015526737515731193,0.015265222503781595,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.025287178666157716,9.149909342417437e-4,27.636534658251332,3.053981449384594e-44,fe0215_mlo_le,~minmax_year,12,7617,7617,0.283023239746521,0.2677356837749101,0.01272062182972189,0.012588225507049189,panelpanSIZE1-acco,fe0215_mlo_le~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.018805830208817136,0.002249330202626713,8.360635618041382,1.06158726552003e-12,fe0215_mlo_le,~minmax_year,12,7617,7617,0.020264933298337118,0.009075396015954196,0.0058640384723686045,0.005732015104303878,panelpanSIZE1-acco,fe0215_mlo_le~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.017146895809244493,0.0031171454267313868,5.500832801126186,3.9120142217731574e-7,fe0215_mlo_le,~minmax_year,12,7617,7617,0.020815327930496008,0.00950053626227354,0.006422523225499854,0.006158589774371004,panelpanSIZE1-acco,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0025003247406370564,0.001599261739515262,1.5634243469082851,0.12166844395526738,fe0215_mlo_le,~minmax_year,12,7617,7617,0.020815327930496008,0.00950053626227354,0.006422523225499854,0.006158589774371004,panelpanSIZE1-acco,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.012589200775657276,0.001261529891765186,9.979312307885099,5.656907844915038e-16,fe0215_mlo_le,~minmax_year,12,7617,7617,0.2761868226571079,0.2607534989079434,0.003306852810817773,0.003173194081142361,panelpanSIZE1-acco,fe0215_mlo_le~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.03274702242925187,0.0011931628528381543,27.445559800455687,5.192110653802272e-44,fe0215_mlo,~minmax_year,12,7617,7617,0.03457732754663667,0.02355125187187057,0.018873473734970392,0.018743178047551323,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.03224853874416955,0.001969985788179605,16.369934716112496,5.1928717270896385e-28,fe0215_mlo,~minmax_year,12,7617,7617,0.03460272181955393,0.023447247891847822,0.01889928107872263,0.018638661947650403,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,5.677685011144674e-4,0.0012686096344851133,0.4475517808477829,0.6556152178070053,fe0215_mlo,~minmax_year,12,7617,7617,0.03460272181955393,0.023447247891847822,0.01889928107872263,0.018638661947650403,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.025960911744400152,0.001166190944567294,22.26128736922472,3.2071712906093306e-37,fe0215_mlo,~minmax_year,12,7617,7617,0.294526558455215,0.2794842790927877,0.01480290184048294,0.014670784756111277,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.01647142078807058,0.0017038016269292733,9.667452200850803,2.4089955231458135e-15,fe0215_mlo,~minmax_year,12,7617,7617,0.01826065229192475,0.007048224150769999,0.0022913865625525665,0.0021588887387229416,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.012738147757956033,0.0016134467452370183,7.894991139657836,9.20452364795885e-12,fe0215_mlo,~minmax_year,12,7617,7617,0.020483895637136484,0.009165274162894255,0.004550793848675516,0.0042863631922400725,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.005038860661285409,0.0013748855196797638,3.6649310718313863,4.297329539396544e-4,fe0215_mlo,~minmax_year,12,7617,7617,0.020483895637136484,0.009165274162894255,0.004550793848675516,0.0042863631922400725,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.008759690343434172,0.002445866447567161,3.58142626803978,5.682781022166096e-4,fe0215_mlo,~minmax_year,12,7617,7617,0.28454713697101275,0.26929207391326715,8.665911183977082e-4,7.326051442952952e-4,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.033496656586785925,0.0010958142979384485,30.567822166404532,1.259543982408134e-47,fe0215_mlo,~minmax_year,12,7617,7617,0.03322711104395093,0.022185614569818046,0.017501294206992757,0.01737081629121684,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.03243841757563911,0.0018516130143823005,17.51900495604401,5.9881429626927015e-30,fe0215_mlo,~minmax_year,12,7617,7617,0.0333484417228036,0.02217847418792307,0.017624598486940535,0.017363640749787468,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0012262105143734693,0.0012564721917482679,0.975915362414275,0.33187571124023374,fe0215_mlo,~minmax_year,12,7617,7617,0.0333484417228036,0.02217847418792307,0.017624598486940535,0.017363640749787468,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.02692161702141774,9.643312109223258e-4,27.91739675797572,1.4067604765494115e-44,fe0215_mlo,~minmax_year,12,7617,7617,0.29405549742297354,0.27900317398060426,0.014145062813964437,0.014012857511941368,panelpanSIZE1-acco,fe0215_mlo~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.020725531137928258,0.0020994557322641344,9.871859082056968,9.315446645213079e-16,fe0215_mlo,~minmax_year,12,7617,7617,0.022796000360299717,0.011635370351134489,0.006900507958489732,0.0067686222357751236,panelpanSIZE1-acco,fe0215_mlo~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.018191543629791918,0.0029436547088245576,6.179917629352682,2.1399871967563696e-8,fe0215_mlo,~minmax_year,12,7617,7617,0.024038259624748815,0.012760709961759487,0.008162974183518523,0.007899503064959235,panelpanSIZE1-acco,fe0215_mlo~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.003819193610483144,0.0015933753017327796,2.396920302661783,0.01872555623775741,fe0215_mlo,~minmax_year,12,7617,7617,0.024038259624748815,0.012760709961759487,0.008162974183518523,0.007899503064959235,panelpanSIZE1-acco,fe0215_mlo~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.013578385455457805,0.0012415778720906965,10.936394535280435,6.846144768014158e-18,fe0215_mlo,~minmax_year,12,7617,7617,0.2866291044625572,0.27141843363106277,0.0037740688636129782,0.0036404727886315547,panelpanSIZE1-acco,fe0215_mlo~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.030876231209638286,0.001273626840302782,24.24276109185797,6.055438999636321e-40,fe0215_le,~minmax_year,12,7617,7617,0.031326166169472036,0.020262959036746242,0.017193947608888482,0.01706342887683121,panelpanSIZE1-acco,fe0215_le~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.03142123340133733,0.0021906975615588694,14.343026601526148,2.048707917888319e-24,fe0215_le,~minmax_year,12,7617,7617,0.031357323947323934,0.02016434841052195,0.017225559955152403,0.01696449621759233,panelpanSIZE1-acco,fe0215_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-6.207526680315784e-4,0.001338138876802053,-0.46389255913039623,0.6439105517725952,fe0215_le,~minmax_year,12,7617,7617,0.031357323947323934,0.02016434841052195,0.017225559955152403,0.01696449621759233,panelpanSIZE1-acco,fe0215_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.02442886110980086,0.0010019079764900507,24.382340177968874,3.9496072798651075e-40,fe0215_le,~minmax_year,12,7617,7617,0.286742982690527,0.2715347399988003,0.013327056025569939,0.01319474102704854,panelpanSIZE1-acco,fe0215_le~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.013608808016689417,0.001744527315617067,7.800856939792752,1.4220172005971497e-11,fe0215_le,~minmax_year,12,7617,7617,0.015959268663102155,0.004720556459254399,0.0016028586909477838,0.0014702694291538476,panelpanSIZE1-acco,fe0215_le~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.010759279637100978,0.0016134719891317327,6.668401874699376,2.468277574298692e-9,fe0215_le,~minmax_year,12,7617,7617,0.017288772400283592,0.005933230256416455,0.00295175888205923,0.002686903458731349,panelpanSIZE1-acco,fe0215_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0038460558173223115,0.0014047244413393884,2.737943260711789,0.007529190157233395,fe0215_le,~minmax_year,12,7617,7617,0.017288772400283592,0.005933230256416455,0.00295175888205923,0.002686903458731349,panelpanSIZE1-acco,fe0215_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.006543971879714194,0.002454111641120305,2.666533897670141,0.009172984054933797,fe0215_le,~minmax_year,12,7617,7617,0.2774644518768262,0.2620583700541651,4.917454831719903e-4,3.577092414505101e-4,panelpanSIZE1-acco,fe0215_le~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.0319108563959495,0.0012350038672703722,25.838669207149486,5.090549802558529e-42,fe0215_le,~minmax_year,12,7617,7617,0.03042198352107861,0.01934844973393557,0.016276573619550927,0.016145933058278605,panelpanSIZE1-acco,fe0215_le~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.031933517771088736,0.0021578044951201187,14.799078342503448,3.0384527259850624e-25,fe0215_le,~minmax_year,12,7617,7617,0.030422040631014724,0.01921825759673379,0.01627663156267778,0.016015315752228143,panelpanSIZE1-acco,fe0215_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-2.6258355790317704e-5,0.001330555431130164,-0.019734883024012047,0.9843011156753653,fe0215_le,~minmax_year,12,7617,7617,0.030422040631014724,0.01921825759673379,0.01627663156267778,0.016015315752228143,panelpanSIZE1-acco,fe0215_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.025635901094863082,8.818072143962707e-4,29.07200199355899,6.200728003668759e-46,fe0215_le,~minmax_year,12,7617,7617,0.28653640551684945,0.2713237581354868,0.013041290721950372,0.01290893740167709,panelpanSIZE1-acco,fe0215_le~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.019272737141943625,0.002192379343636572,8.790785772491041,1.4321987447672506e-13,fe0215_le,~minmax_year,12,7617,7617,0.020406234753358343,0.00921831127245376,0.006114702652912918,0.005982712573583959,panelpanSIZE1-acco,fe0215_le~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.017571043266900274,0.0030930820155298856,5.680755692438412,1.8346451370540966e-7,fe0215_le,~minmax_year,12,7617,7617,0.02098128033432123,0.009668406299135457,0.006698137713955332,0.006434277476928818,panelpanSIZE1-acco,fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0025647712759814425,0.0016390368696795321,1.5648038939373656,0.12134447858070584,fe0215_le,~minmax_year,12,7617,7617,0.02098128033432123,0.009668406299135457,0.006698137713955332,0.006434277476928818,panelpanSIZE1-acco,fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.01263500123123791,0.0012747362173381649,9.911855534803612,7.736526042605886e-16,fe0215_le,~minmax_year,12,7617,7617,0.27951088923078093,0.26414844205198174,0.0033226526031640002,0.0031889959922754008,panelpanSIZE1-acco,fe0215_le~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.0382272201614255,0.0019641160052907957,19.46281179851482,2.9355617069613382e-33,fe0215_god2,~minmax_year,12,8360,8360,0.03841293642700039,0.028299532832845364,0.02365304357844067,0.023535013240381986,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.035095721311339007,0.002245613243118077,15.62856890824527,7.417889373575497e-27,fe0215_god2,~minmax_year,12,8360,8360,0.039256680420291734,0.029034771083692346,0.024509738630876132,0.02427385657033465,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0032805295018930114,0.001042729161323355,3.1460993166524713,0.002273119991213291,fe0215_god2,~minmax_year,12,8360,8360,0.039256680420291734,0.029034771083692346,0.024509738630876132,0.02427385657033465,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.02858051414777068,9.551157001957767e-4,29.923614638427924,3.065423931228561e-47,fe0215_god2,~minmax_year,12,8360,8360,0.30845370179033293,0.2949584697237948,0.01663279923066785,0.016512861774786725,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.02163181652546336,0.001418356417488024,15.251326294821103,3.496482739482239e-26,fe0215_god2,~minmax_year,12,8360,8360,0.018523363733890186,0.008200773386313753,0.0034581756365952288,0.003337703946029058,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.015041349287277208,0.0015377225816856196,9.781575341625791,1.2637156020396255e-15,fe0215_god2,~minmax_year,12,8360,8360,0.02425137622400131,0.013869816691624681,0.009274110327193608,0.00903454415873206,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.00806485322676963,9.228238875264774e-4,8.739319967525478,1.670494068467995e-13,fe0215_god2,~minmax_year,12,8360,8360,0.02425137622400131,0.013869816691624681,0.009274110327193608,0.00903454415873206,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.011332964630713429,0.001981475523894639,5.719457290311721,1.5181451817783783e-7,fe0215_god2,~minmax_year,12,8360,8360,0.2976649090349246,0.2839591382635608,0.0012913174542016348,0.0011695088577208246,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.03920480132364903,0.001971392210313878,19.886860219158002,6.4176599426458195e-34,fe0215_god2,~minmax_year,12,8360,8360,0.03674927439830633,0.026618373391615435,0.02196384514830152,0.021845610603469345,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_share_07_alt | minmax_year
wage_agreement_share_07_alt,0.035474781867660225,0.0022517828416360433,15.75408658940036,4.446151085029743e-27,fe0215_god2,~minmax_year,12,8360,8360,0.037992918806030396,0.027757563571467525,0.023226578891661465,0.022990386551894004,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.003935753306728628,0.001009312708750488,3.899438967335528,1.9062156401772703e-4,fe0215_god2,~minmax_year,12,8360,8360,0.037992918806030396,0.027757563571467525,0.023226578891661465,0.022990386551894004,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_share_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07_alt,0.029646093023062276,9.709775392149683e-4,30.532212976863534,6.287128860677801e-48,fe0215_god2,~minmax_year,12,8360,8360,0.3079087804010203,0.2944029144251896,0.01585793018338222,0.015737898219750468,panelpanSIZE1-acco_alt,fe0215_god2~wage_agreement_share_07_alt | minmax_year+naf2d_num_main
extwage_agreement_ind_07_alt,0.027629557603317447,0.0032527808619513777,8.494134334872525,5.26701731312174e-13,fe0215_god2,~minmax_year,12,8360,8360,0.027109096258453258,0.016876805563879493,0.01217569497161941,0.01205627713977353,panelpanSIZE1-acco_alt,fe0215_god2~extwage_agreement_ind_07_alt | minmax_year
extwage_agreement_ind_07_alt,0.02297538462682675,0.003766288940230532,6.100271378918805,2.9363659250614634e-8,fe0215_god2,~minmax_year,12,8360,8360,0.030147699133402095,0.019828874024435783,0.015260938920000466,0.01502282041895342,panelpanSIZE1-acco_alt,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006029958326477763,0.0011739410799670117,5.136508492101842,1.7236865093475143e-6,fe0215_god2,~minmax_year,12,8360,8360,0.030147699133402095,0.019828874024435783,0.015260938920000466,0.01502282041895342,panelpanSIZE1-acco_alt,fe0215_god2~extwage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07_alt,0.017312096592706452,0.0011323631512624721,15.288466931659856,2.9990887213405957e-26,fe0215_god2,~minmax_year,12,8360,8360,0.30104131424662783,0.28740143258782314,0.006092508857136303,0.005971285843214713,panelpanSIZE1-acco_alt,fe0215_god2~extwage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.03319489628702245,0.0019132925571153725,17.349618678844198,7.907055193978336e-30,fe0215_mlo_le,~minmax_year,12,8360,8360,0.03246365721086186,0.022287682619148264,0.01881260498440962,0.01869398948694634,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.03103565187579118,0.0022466215812998428,13.814365594153456,1.5129633246710236e-23,fe0215_mlo_le,~minmax_year,12,8360,8360,0.03288730543350793,0.02259762859614234,0.019242230495718826,0.019005074705728653,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0022620046603709096,0.0010676540611971122,2.1186681553335975,0.03700294887662885,fe0215_mlo_le,~minmax_year,12,8360,8360,0.03288730543350793,0.02259762859614234,0.019242230495718826,0.019005074705728653,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.025575369477736233,0.0010119406115339413,25.273587388659134,1.430295961441142e-41,fe0215_mlo_le,~minmax_year,12,8360,8360,0.29314133054304004,0.2793472840601624,0.013800738585977967,0.01368045571472365,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.016615990377955185,0.0013307500021816326,12.486184745981527,5.162483424994951e-21,fe0215_mlo_le,~minmax_year,12,8360,8360,0.016035023458479736,0.0056862622206760305,0.002152178246642933,0.002031548674380712,panelpanSIZE1-acco_alt,fe0215_mlo_le~wage_agreement_fail_07_alt | minmax_year
