variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,0.035641430437172404,0.0014306846100480065,24.91215057941838,1.1154216984170739e-44,fe0215_god2,~minmax_year,12,27428,27428,0.16432015762104224,0.1612313899975235,0.1455367720269064,0.1455055027877945,le5_panelsize40-fixed,fe0215_god2~ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.06629888283129116,0.03619977935818292,-1.8314720146575802,0.07094882316746605,fe0215_god2,~minmax_year,12,5239,5239,0.04961227393447476,0.03524594784278656,0.019255051530821632,0.018874917829864613,le5_panelsize40-elec,fe0215_god2~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0070925501849954786,0.001032374094933064,6.870135757770383,1.5408584040292639e-9,fe0215_god2,~minmax_year,12,5239,5239,0.04961227393447476,0.03524594784278656,0.019255051530821632,0.018874917829864613,le5_panelsize40-elec,fe0215_god2~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.06095882085639284,0.02999802355010849,-2.0320945729830386,0.04563874538764038,fe0215_god2,~minmax_year,12,5239,5239,0.24967205895245037,0.2275515418225108,0.00849124157391512,0.008296369569507411,le5_panelsize40-elec,fe0215_god2~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.015329067343394266,0.006196193185443571,-2.4739492273104284,0.015593775021523437,fe0215_mlo_le,~minmax_year,12,5239,5239,0.030818663595212792,0.016358876169681236,3.575992053933552e-4,1.6390759508633224e-4,le5_panelsize40-elec,fe0215_mlo_le~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.011919933184651968,0.006360239209004188,-1.8741328420127537,0.06475541210215234,fe0215_mlo_le,~minmax_year,12,5239,5239,0.037993103872669076,0.02345113916376762,0.007757529882884584,0.007372939778187981,le5_panelsize40-elec,fe0215_mlo_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006947607417884621,9.142225354846986e-4,7.599470750522648,6.411119795219428e-11,fe0215_mlo_le,~minmax_year,12,5239,5239,0.037993103872669076,0.02345113916376762,0.007757529882884584,0.007372939778187981,le5_panelsize40-elec,fe0215_mlo_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.01582337745877906,0.005073776931019846,-3.118658481424115,0.0025662420839073245,fe0215_mlo_le,~minmax_year,12,5239,5239,0.23587124997722264,0.21334386937513605,4.6890320762849047e-4,2.724544857746203e-4,le5_panelsize40-elec,fe0215_mlo_le~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.03975801010622498,0.0043070834880330365,9.230842684310655,4.8294904707170593e-14,fe0215_mlo_le,~minmax_year,12,5239,5239,0.03657158058017962,0.02219762431292016,0.0062913285606829294,0.006098786675110546,le5_panelsize40-elec,fe0215_mlo_le~participation_siren0912 | minmax_year
participation_siren0912,0.04768868754415997,0.004091808576541869,11.654672170530361,1.3703198334376911e-18,fe0215_mlo_le,~minmax_year,12,5239,5239,0.046347111536719776,0.031931428339018963,0.01637410137870654,0.01599285103040371,le5_panelsize40-elec,fe0215_mlo_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.00820008649559026,9.496212188112801e-4,8.635112962045005,6.676944985821157e-13,fe0215_mlo_le,~minmax_year,12,5239,5239,0.046347111536719776,0.031931428339018963,0.01637410137870654,0.01599285103040371,le5_panelsize40-elec,fe0215_mlo_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.017680751897197724,0.00276969550312659,6.38364465596983,1.2412255811943941e-8,fe0215_mlo_le,~minmax_year,12,5239,5239,0.2364713763051305,0.2139616881065789,0.0012539082564896331,0.0010576138202192942,le5_panelsize40-elec,fe0215_mlo_le~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,0.007111713064908,0.003411967011155899,2.084344028431479,0.040488897336617286,fe0215_mlo_le,~minmax_year,12,5239,5239,0.031240784394776178,0.0167872948381782,7.92987128840239e-4,5.993798796886107e-4,le5_panelsize40-elec,fe0215_mlo_le~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,0.003077212304405816,0.003187953661482391,0.9652625574786177,0.33747483316126636,fe0215_mlo_le,~minmax_year,12,5239,5239,0.03792276817141471,0.023379740248424374,0.0076849835526752175,0.00730036532924605,le5_panelsize40-elec,fe0215_mlo_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0068197931827556554,7.978048604097912e-4,8.548197085754378,9.79974902316485e-13,fe0215_mlo_le,~minmax_year,12,5239,5239,0.03792276817141471,0.023379740248424374,0.0076849835526752175,0.00730036532924605,le5_panelsize40-elec,fe0215_mlo_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.00964661240718796,0.003275603850842338,2.944987503512454,0.004283826731753276,fe0215_mlo_le,~minmax_year,12,5239,5239,0.23684652557594144,0.21434789720259062,0.0017446283898483461,0.0015484304001450733,le5_panelsize40-elec,fe0215_mlo_le~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,0.0058256472927730426,0.0021498744796008304,2.7097615921533693,0.008317543801435658,fe0215_mlo_le,~minmax_year,12,5239,5239,0.03099860102808405,0.016541498195137394,5.431920151509617e-4,3.49536365473635e-4,le5_panelsize40-elec,fe0215_mlo_le~cgt_siren0912 | minmax_year
cgt_siren0912,0.006280996101352033,0.002174992936802215,2.887823677527281,0.005049907328402847,fe0215_mlo_le,~minmax_year,12,5239,5239,0.03839588273523786,0.023860006544026313,0.008172967958344546,0.0077885388761578245,le5_panelsize40-elec,fe0215_mlo_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.007047796720838134,9.178501168718422e-4,7.678592170209645,4.5294582711533585e-11,fe0215_mlo_le,~minmax_year,12,5239,5239,0.03839588273523786,0.023860006544026313,0.008172967958344546,0.0077885388761578245,le5_panelsize40-elec,fe0215_mlo_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,0.00416714206577591,0.001936676167252247,2.1516979122473763,0.03459735906573306,fe0215_mlo_le,~minmax_year,12,5239,5239,0.23577425575076527,0.2132440156490779,3.420283248938283e-4,1.455546669388852e-4,le5_panelsize40-elec,fe0215_mlo_le~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.0705551012153285,0.034821503559756786,-2.0261934150617504,0.04625432609059029,fe0215_mlo_le,~minmax_year,12,5239,5239,0.03987376877718185,0.025549079801371555,0.009697303493477638,0.009505421552670312,le5_panelsize40-elec,fe0215_mlo_le~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.05906913570390157,0.03175265427931629,-1.8602897000134966,0.06671329851587397,fe0215_mlo_le,~minmax_year,12,5239,5239,0.04399840768574603,0.029547220825181797,0.01395157850486306,0.013569389194206027,le5_panelsize40-elec,fe0215_mlo_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.005418169503487662,9.711740446780442e-4,5.578989196816776,3.555100453175936e-7,fe0215_mlo_le,~minmax_year,12,5239,5239,0.04399840768574603,0.029547220825181797,0.01395157850486306,0.013569389194206027,le5_panelsize40-elec,fe0215_mlo_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.05006765339894749,0.025665947680645125,-1.9507424398244162,0.054774322217660085,fe0215_mlo_le,~minmax_year,12,5239,5239,0.24005729659469754,0.21765332538581483,0.005944529882667249,0.005749157345301459,le5_panelsize40-elec,fe0215_mlo_le~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.01952114795284295,0.006485071020366262,-3.0101671811360426,0.0035421570245814543,fe0215_mlo,~minmax_year,12,5239,5239,0.03207850668596224,0.01763751560183502,5.658202753580088e-4,3.7216901015268977e-4,le5_panelsize40-elec,fe0215_mlo~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.015449842680416735,0.006678222517553407,-2.3134662913383792,0.02340281739509408,fe0215_mlo,~minmax_year,12,5239,5239,0.0420508094832166,0.02757018218470708,0.010862792018402123,0.010479405503680539,le5_panelsize40-elec,fe0215_mlo~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.008297071747278015,8.407760270982044e-4,9.868349572137479,2.9489248690591032e-15,fe0215_mlo,~minmax_year,12,5239,5239,0.0420508094832166,0.02757018218470708,0.010862792018402123,0.010479405503680539,le5_panelsize40-elec,fe0215_mlo~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.01896450056251837,0.005181645475956699,-3.659937880836379,4.6338928309946307e-4,fe0215_mlo,~minmax_year,12,5239,5239,0.24223099722634112,0.21989110917287236,6.618229167104639e-4,4.654121114661125e-4,le5_panelsize40-elec,fe0215_mlo~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.045164479370608995,0.004058029731200675,11.12965709032543,1.268266173344343e-17,fe0215_mlo,~minmax_year,12,5239,5239,0.03920194698613022,0.02486723470516372,0.007921178909703341,0.007728952825399871,le5_panelsize40-elec,fe0215_mlo~participation_siren0912 | minmax_year
participation_siren0912,0.05458391919074154,0.0038968007678376053,14.007367182138747,9.415639132481165e-23,fe0215_mlo,~minmax_year,12,5239,5239,0.05264191439851351,0.03832138519756079,0.02179871226246577,0.021419564476520936,le5_panelsize40-elec,fe0215_mlo~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.00973942287649087,8.850118907766885e-4,11.00484974042951,2.1612512320533268e-17,fe0215_mlo,~minmax_year,12,5239,5239,0.05264191439851351,0.03832138519756079,0.02179871226246577,0.021419564476520936,le5_panelsize40-elec,fe0215_mlo~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.020044236650724762,0.0029408006450706518,6.815911403012905,1.947480344786555e-9,fe0215_mlo,~minmax_year,12,5239,5239,0.2429298765141783,0.22061059221329904,0.0015834979271054372,0.001387268268679187,le5_panelsize40-elec,fe0215_mlo~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,0.00929344810348998,0.003285029692992099,2.8290301677685115,0.0059679618830038375,fe0215_mlo,~minmax_year,12,5239,5239,0.032810085378499165,0.01838000914795168,0.001321217025539223,0.0011277121266873857,le5_panelsize40-elec,fe0215_mlo~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,0.004501325980111189,0.0031420204933735704,1.4326214579454062,0.156066615481124,fe0215_mlo,~minmax_year,12,5239,5239,0.041997849759192074,0.02751642190671466,0.010808108081011958,0.010424700370965878,le5_panelsize40-elec,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.008100452504037528,7.4908598457482e-4,10.81378195673402,4.9016129302814044e-17,fe0215_mlo,~minmax_year,12,5239,5239,0.041997849759192074,0.02751642190671466,0.010808108081011958,0.010424700370965878,le5_panelsize40-elec,fe0215_mlo~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.011682886493896642,0.0031349417118757715,3.7266678514753835,3.7102450427904416e-4,fe0215_mlo,~minmax_year,12,5239,5239,0.24363572334075245,0.22133724820339262,0.0025143616578556793,0.0023183149522065793,le5_panelsize40-elec,fe0215_mlo~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,0.006308119123455853,0.002111849997261374,2.9870109769330964,0.0037908154362764493,fe0215_mlo,~minmax_year,12,5239,5239,0.032132328748998074,0.01769214066794267,6.213946269896242e-4,4.2775412992068773e-4,le5_panelsize40-elec,fe0215_mlo~cgt_siren0912 | minmax_year
cgt_siren0912,0.006852011532451271,0.0021220870392306542,3.2289022107855736,0.0018360204261927055,fe0215_mlo,~minmax_year,12,5239,5239,0.04241812755768559,0.027943052741697172,0.01124206889260193,0.010858829384420843,le5_panelsize40-elec,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.008418256651574606,8.405400172780652e-4,10.015295498762315,1.5531187139377094e-15,fe0215_mlo,~minmax_year,12,5239,5239,0.04241812755768559,0.027943052741697172,0.01124206889260193,0.010858829384420843,le5_panelsize40-elec,fe0215_mlo~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,0.004580271063315609,0.0018446444012996264,2.4830103081594608,0.015232295927274155,fe0215_mlo,~minmax_year,12,5239,5239,0.24203702546826844,0.2196914189077811,4.0601490343927793e-4,2.0955382146270463e-4,le5_panelsize40-elec,fe0215_mlo~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.07668531748621896,0.0381697420741427,-2.009060405419083,0.048082108892262526,fe0215_mlo,~minmax_year,12,5239,5239,0.04235501204961378,0.028067342204200152,0.01117689852860726,0.010985303275464098,le5_panelsize40-elec,fe0215_mlo~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.062497573483527795,0.0344510934258299,-1.8140954979579802,0.07360979370716123,fe0215_mlo,~minmax_year,12,5239,5239,0.04848847698955949,0.03410516326963431,0.01751005110706294,0.01712924104935254,le5_panelsize40-elec,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006692654770919758,0.0010090573839882722,6.632580938526231,4.2864374263527384e-9,fe0215_mlo,~minmax_year,12,5239,5239,0.04848847698955949,0.03410516326963431,0.01751005110706294,0.01712924104935254,le5_panelsize40-elec,fe0215_mlo~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.05570185083541364,0.028481596100894548,-1.9557138103529303,0.054174479732279665,fe0215_mlo,~minmax_year,12,5239,5239,0.24721117857730546,0.22501811190800436,0.0072296362405598336,0.007034516279129099,le5_panelsize40-elec,fe0215_mlo~bnuls_siren0912 | minmax_year+naf2d_num_main
shinscrit_carence_siren0912,-0.016205214096665786,0.006352765154633149,-2.5508914153464537,0.012755054916501701,fe0215_le,~minmax_year,12,5239,5239,0.03028197252415188,0.01581417788829831,3.9653565427277826e-4,2.0285158832711314e-4,le5_panelsize40-elec,fe0215_le~shinscrit_carence_siren0912 | minmax_year
shinscrit_carence_siren0912,-0.0126816150717076,0.006521963287625345,-1.9444474788396107,0.05554196428984748,fe0215_le,~minmax_year,12,5239,5239,0.03789115083958583,0.023347644980184157,0.008240218858482917,0.007855815842536584,le5_panelsize40-elec,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.007180879831517666,9.41057897625846e-4,7.630646158577485,5.5911349020427155e-11,fe0215_le,~minmax_year,12,5239,5239,0.03789115083958583,0.023347644980184157,0.008240218858482917,0.007855815842536584,le5_panelsize40-elec,fe0215_le~shinscrit_carence_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_carence_siren0912,-0.016475322463958234,0.005246717907647142,-3.1401197384645534,0.002405681593459402,fe0215_le,~minmax_year,12,5239,5239,0.23723586012286457,0.2147487097727132,5.055661362289854e-4,3.0912462013943376e-4,le5_panelsize40-elec,fe0215_le~shinscrit_carence_siren0912 | minmax_year+naf2d_num_main
participation_siren0912,0.04192672037777748,0.004687146354004851,8.94504186794891,1.7009355423450695e-13,fe0215_le,~minmax_year,12,5239,5239,0.036631712295798424,0.022258653169035414,0.006941966071765782,0.006749550254302461,le5_panelsize40-elec,fe0215_le~participation_siren0912 | minmax_year
participation_siren0912,0.050146119806207125,0.004347340301874869,11.53489635595831,2.2709191274070223e-18,fe0215_le,~minmax_year,12,5239,5239,0.047056444646452755,0.03265148392599215,0.01768797499119945,0.017307233896234786,le5_panelsize40-elec,fe0215_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.008498616515725796,9.663267218619279e-4,8.794765086647482,3.300396909386782e-13,fe0215_le,~minmax_year,12,5239,5239,0.047056444646452755,0.03265148392599215,0.01768797499119945,0.017307233896234786,le5_panelsize40-elec,fe0215_le~participation_siren0912+ln_emp_mean_0215 | minmax_year
participation_siren0912,0.018484015252988113,0.0027707029456788255,6.671236727782634,3.6309675836978223e-9,fe0215_le,~minmax_year,12,5239,5239,0.23789017813387392,0.21542231781942445,0.0013629572690712077,0.0011666842653897946,le5_panelsize40-elec,fe0215_le~participation_siren0912 | minmax_year+naf2d_num_main
shinscrit_sup10cgt_siren0912,0.0075488425023569365,0.003121144227184475,2.4186138008645,0.017973110881460762,fe0215_le,~minmax_year,12,5239,5239,0.030757302700608946,0.016296599795735278,8.86514882906142e-4,6.929257557762858e-4,le5_panelsize40-elec,fe0215_le~shinscrit_sup10cgt_siren0912 | minmax_year
shinscrit_sup10cgt_siren0912,0.00338514679444127,0.002868951391310269,1.1799247643910937,0.2417102793791603,fe0215_le,~minmax_year,12,5239,5239,0.03782289767053648,0.02327836007718409,0.008169862216344526,0.0077854319303818365,le5_panelsize40-elec,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.007038180258113964,8.334013401285989e-4,8.445127118499629,1.5446628221293761e-12,fe0215_le,~minmax_year,12,5239,5239,0.03782289767053648,0.02327836007718409,0.008169862216344526,0.0077854319303818365,le5_panelsize40-elec,fe0215_le~shinscrit_sup10cgt_siren0912+ln_emp_mean_0215 | minmax_year
shinscrit_sup10cgt_siren0912,0.009961289537631295,0.002961090737927731,3.36406088811805,0.001205925102999698,fe0215_le,~minmax_year,12,5239,5239,0.23826198823988132,0.21580508930827402,0.0018501617822102023,0.0016539845341327908,le5_panelsize40-elec,fe0215_le~shinscrit_sup10cgt_siren0912 | minmax_year+naf2d_num_main
cgt_siren0912,0.005773097785260116,0.002117570757206946,2.726283296844717,0.00794814028178029,fe0215_le,~minmax_year,12,5239,5239,0.03041075404027893,0.01594488077174594,5.292860477033035e-4,3.356277035931887e-4,le5_panelsize40-elec,fe0215_le~cgt_siren0912 | minmax_year
cgt_siren0912,0.006243740953983301,0.0021429892860422082,2.9135661081696718,0.004690492532191039,fe0215_le,~minmax_year,12,5239,5239,0.03825646359599555,0.0237184799061676,0.00861679007457894,0.008232533016468313,le5_panelsize40-elec,fe0215_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.00728451973238603,9.435095859281069e-4,7.720663193072309,3.764901273104895e-11,fe0215_le,~minmax_year,12,5239,5239,0.03825646359599555,0.0237184799061676,0.00861679007457894,0.008232533016468313,le5_panelsize40-elec,fe0215_le~cgt_siren0912+ln_emp_mean_0215 | minmax_year
cgt_siren0912,0.003992922754033258,0.001929835435056933,2.0690483144307383,0.04194178444816348,fe0215_le,~minmax_year,12,5239,5239,0.2370883803804431,0.21459688216052697,3.1231480996518624e-4,1.15835312089696e-4,le5_panelsize40-elec,fe0215_le~cgt_siren0912 | minmax_year+naf2d_num_main
bnuls_siren0912,-0.07283269201172107,0.03580279963945311,-2.034273653043117,0.04541322049315,fe0215_le,~minmax_year,12,5239,5239,0.03984383618162446,0.02551870062378403,0.010253083399900054,0.010061309147507136,le5_panelsize40-elec,fe0215_le~bnuls_siren0912 | minmax_year
bnuls_siren0912,-0.06095160686066612,0.03261009115904667,-1.869102621130115,0.06546118903875814,fe0215_le,~minmax_year,12,5239,5239,0.04422538943446075,0.029777633693353844,0.014769670373281363,0.014387798152495801,le5_panelsize40-elec,fe0215_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.00560455567881892,9.937467231183616e-4,5.639823053938645,2.7731264505715143e-7,fe0215_le,~minmax_year,12,5239,5239,0.04422538943446075,0.029777633693353844,0.014769670373281363,0.014387798152495801,le5_panelsize40-elec,fe0215_le~bnuls_siren0912+ln_emp_mean_0215 | minmax_year
bnuls_siren0912,-0.052635443296024764,0.026356766380943777,-1.9970372137183243,0.04940141911693356,fe0215_le,~minmax_year,12,5239,5239,0.2418365255858661,0.21948500806186444,0.006534086988140175,0.006338830322846989,le5_panelsize40-elec,fe0215_le~bnuls_siren0912 | minmax_year+naf2d_num_main
