variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
before1994,0.011469618924163403,0.0026208255216746816,4.376338229808763,4.1156756859073455e-4,fe0215_le,~siren+an,12,13938,109610,0.003657938484849854,0.003494292226422835,0.001973327336449726,0.001964220505846326,panelpanSIZE2-moving,fe0215_le~before1994 | an
maxmfg,0.019727812353608036,0.002573486594212926,7.6657917697999824,6.493359896153153e-7,fe0215_le,~siren+an,12,13938,109610,0.009416470965818768,0.009253770529445204,0.007741596320965494,0.00773254212487573,panelpanSIZE2-moving,fe0215_le~maxmfg | an
ln_emp_ma3,0.012430959197803744,9.172518096240219e-4,13.55239539172907,1.531877806985028e-10,fe0215_le,~siren+an,12,13938,109610,0.20012352285284152,0.1999702450667692,0.1987710949239273,0.19874184979106324,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
prod_res_ma3,0.09158068013756775,0.0036883266230741526,24.82987259442791,8.500586931210914e-15,fe0215_le,~siren+an,12,13938,109610,0.20012352285284152,0.1999702450667692,0.1987710949239273,0.19874184979106324,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
before1994,0.005180469232845319,0.0024195802482508966,2.1410611351246795,0.04705348454727451,fe0215_le,~siren+an,12,13938,109610,0.20012352285284152,0.1999702450667692,0.1987710949239273,0.19874184979106324,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
maxmfg,0.020155259419894624,0.002669416117011578,7.550437450141164,7.948810479193841e-7,fe0215_le,~siren+an,12,13938,109610,0.20012352285284152,0.1999702450667692,0.1987710949239273,0.19874184979106324,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+prod_res_ma3+before1994+maxmfg | an
ln_emp_ma3,0.015172638588396627,9.510577160333521e-4,15.953436192787848,1.1600194996051043e-11,fe0215_le,~siren+an,12,13938,109610,0.05608312438635388,0.05590224459670634,0.05448715353132094,0.05445264198456512,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
tfp_cd_ma3,0.015446251613687807,0.004599874102213791,3.357972690220795,0.003732112437697983,fe0215_le,~siren+an,12,13938,109610,0.05608312438635388,0.05590224459670634,0.05448715353132094,0.05445264198456512,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
before1994,0.0020567835167514246,0.0026464601139317753,0.7771828889178746,0.4477314648227866,fe0215_le,~siren+an,12,13938,109610,0.05608312438635388,0.05590224459670634,0.05448715353132094,0.05445264198456512,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
maxmfg,0.01650460499744274,0.0028436183697969062,5.80408579883436,2.1149206289916857e-5,fe0215_le,~siren+an,12,13938,109610,0.05608312438635388,0.05590224459670634,0.05448715353132094,0.05445264198456512,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_cd_ma3+before1994+maxmfg | an
ln_emp_ma3,0.015606033525391149,9.382647054496305e-4,16.632868565499866,5.944552464815297e-12,fe0215_le,~siren+an,12,13938,109610,0.05816449542533286,0.05798401448219981,0.056572043744077316,0.0565376082965372,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
tfp_tl_ma3,0.040714499799334405,0.008799962321444811,4.626667514259282,2.4097926961001167e-4,fe0215_le,~siren+an,12,13938,109610,0.05816449542533286,0.05798401448219981,0.056572043744077316,0.0565376082965372,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
before1994,0.0020875822783464563,0.0026596218072363104,0.7849169655123723,0.44330392363613813,fe0215_le,~siren+an,12,13938,109610,0.05816449542533286,0.05798401448219981,0.056572043744077316,0.0565376082965372,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
maxmfg,0.018680513493623242,0.0027733483792806175,6.735725534225457,3.4893202962813747e-6,fe0215_le,~siren+an,12,13938,109610,0.05816449542533286,0.05798401448219981,0.056572043744077316,0.0565376082965372,panelpanSIZE2-moving,fe0215_le~ln_emp_ma3+tfp_tl_ma3+before1994+maxmfg | an
wage_agreement_ind_07,0.03329788853447534,0.0018207941474954839,18.287563467993806,1.4900086617956624e-31,fe0215_god2,~minmax_year,12,8455,8455,0.03378945890867646,0.0236261158993486,0.018770407423090774,0.018653119640090976,panelpanSIZE2-acco,fe0215_god2~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.03299946093433483,0.002350742441951426,14.03788877310648,4.506123922789332e-24,fe0215_god2,~minmax_year,12,8455,8455,0.03379841510326964,0.023518446058941045,0.01877950283532026,0.018544901401449376,panelpanSIZE2-acco,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,3.4143405895460145e-4,0.0010096985473840568,0.33815445197895383,0.7360614552482417,fe0215_god2,~minmax_year,12,8455,8455,0.03379841510326964,0.023518446058941045,0.01877950283532026,0.018544901401449376,panelpanSIZE2-acco,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.026105644263232426,0.0015533935506083661,16.80555726075243,4.670437026709237e-29,fe0215_god2,~minmax_year,12,8455,8455,0.29062638393908813,0.2767674203836289,0.014412920405068919,0.014294060409941745,panelpanSIZE2-acco,fe0215_god2~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.016516550264281494,0.0021464734675375728,7.6947376774376,2.0560749965945227e-11,fe0215_god2,~minmax_year,12,8455,8455,0.01746988839210062,0.007134883632180178,0.002197160860366365,0.002077892053392927,panelpanSIZE2-acco,fe0215_god2~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.01290431542469124,0.0021164224296140984,6.097230516992854,2.887145877294203e-8,fe0215_god2,~minmax_year,12,8455,8455,0.01948252555441843,0.009050241606342269,0.004241083027222259,0.004003005581442731,panelpanSIZE2-acco,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.004860821762980152,0.0010707509976985786,4.539637855512413,1.7988640596085188e-5,fe0215_god2,~minmax_year,12,8455,8455,0.01948252555441843,0.009050241606342269,0.004241083027222259,0.004003005581442731,panelpanSIZE2-acco,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.010155481418275873,0.0026683232643238074,3.805941189381873,2.622234511463318e-4,fe0215_god2,~minmax_year,12,8455,8455,0.2810476742227169,0.26700157234428956,0.0011044855804570597,9.840206124855921e-4,panelpanSIZE2-acco,fe0215_god2~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.03377033453891579,0.0017105374840127503,19.742528213818478,6.860441348103946e-34,fe0215_god2,~minmax_year,12,8455,8455,0.0321726053899315,0.021992255076079492,0.01712842107334278,0.017010937021355366,panelpanSIZE2-acco,fe0215_god2~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.03288568167240956,0.0022455867167508253,14.6445832739839,3.3517489241437443e-25,fe0215_god2,~minmax_year,12,8455,8455,0.03225522197994579,0.021958834024920715,0.01721232187913202,0.016977345745690098,panelpanSIZE2-acco,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0010255190503640635,9.959071102035007e-4,1.0297336366586558,0.3059893576541764,fe0215_god2,~minmax_year,12,8455,8455,0.03225522197994579,0.021958834024920715,0.01721232187913202,0.016977345745690098,panelpanSIZE2-acco,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.026938348126195433,0.0014258996980326818,18.89217605092585,1.5441620461033046e-32,fe0215_god2,~minmax_year,12,8455,8455,0.2900879826356144,0.2762185003860931,0.013664878250234547,0.01354592804259469,panelpanSIZE2-acco,fe0215_god2~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.021269959816852195,0.0016667767886511624,12.761132721355503,1.2348369457605692e-21,fe0215_god2,~minmax_year,12,8455,8455,0.022410171758487918,0.01212713268542398,0.007214237396645395,0.0070955682880387005,panelpanSIZE2-acco,fe0215_god2~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.01891274861447045,0.00229950554521399,8.224702329522081,1.727030681432776e-12,fe0215_god2,~minmax_year,12,8455,8455,0.02337891635892475,0.012988088332139824,0.008198040438706977,0.007960909067622368,panelpanSIZE2-acco,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0034337587849691403,0.0011824117806434951,2.9040295785114822,0.004668694942724512,fe0215_god2,~minmax_year,12,8455,8455,0.02337891635892475,0.012988088332139824,0.008198040438706977,0.007960909067622368,panelpanSIZE2-acco,fe0215_god2~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.014644226747358166,0.0016827038459108232,8.702795077663508,1.8231508918484578e-13,fe0215_god2,~minmax_year,12,8455,8455,0.2833830243726594,0.26938254800367367,0.004349166355158474,0.004229092689740699,panelpanSIZE2-acco,fe0215_god2~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.028973446834837744,0.0019116338856480666,15.156378557819611,3.8796826067189596e-26,fe0215_mlo_le,~minmax_year,12,8455,8455,0.02816942923348531,0.017946970444643218,0.014978473111158741,0.014860732072802474,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.02964530911211305,0.002407417165712706,12.314155408681186,9.204970207060608e-21,fe0215_mlo_le,~minmax_year,12,8455,8455,0.028217366875862182,0.01787801788027965,0.015027061425943122,0.01479156281540539,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-7.686844791855172e-4,0.0010498022786088236,-0.7322183375370094,0.46600331642674764,fe0215_mlo_le,~minmax_year,12,8455,8455,0.028217366875862182,0.01787801788027965,0.015027061425943122,0.01479156281540539,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.023396229367284856,0.001360648617300015,17.19490915568698,1.004603175929613e-29,fe0215_mlo_le,~minmax_year,12,8455,8455,0.27544439410810995,0.2612888214893827,0.011998075893114968,0.011878924672166224,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.011819728157175434,0.002028736296458601,5.82615304798764,9.370708964585464e-8,fe0215_mlo_le,~minmax_year,12,8455,8455,0.014561605679966116,0.004196009373467979,0.0011859463708756568,0.001066556691981413,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.009259737451950825,0.0018973035173228301,4.880472400650307,4.751480520891742e-6,fe0215_mlo_le,~minmax_year,12,8455,8455,0.01562908855822176,0.005155805698889071,0.0022679185235298105,0.0020293693109830757,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0034448642144191874,0.0010323481152269267,3.3369211059797896,0.0012475739636596886,fe0215_mlo_le,~minmax_year,12,8455,8455,0.01562908855822176,0.005155805698889071,0.0022679185235298105,0.0020293693109830757,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.007061891190366672,0.0023694303964017327,2.9804172349147753,0.003731601334611719,fe0215_mlo_le,~minmax_year,12,8455,8455,0.2670514822966936,0.2527319381736912,5.535256734925387e-4,4.329942607662618e-4,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.029739218751334076,0.0018532204940161765,16.047318086195567,9.839142007614523e-28,fe0215_mlo_le,~minmax_year,12,8455,8455,0.02720420526597811,0.016971593511663774,0.014000147860993128,0.01388228988201401,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.029918282192680046,0.0023646813130113534,12.652141338479128,2.011298906043674e-21,fe0215_mlo_le,~minmax_year,12,8455,8455,0.027207779689002787,0.016857689120242658,0.014003770800764093,0.013768027530184468,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-2.07576301707201e-4,0.001038468075931615,-0.19988703217572024,0.8420354120614343,fe0215_mlo_le,~minmax_year,12,8455,8455,0.027207779689002787,0.016857689120242658,0.014003770800764093,0.013768027530184468,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.024454721109848688,0.0013705821319745573,17.84257983475787,8.131830922146568e-31,fe0215_mlo_le,~minmax_year,12,8455,8455,0.2752048845448706,0.2610446326510294,0.01167148134688789,0.011552290739235582,panelpanSIZE2-acco,fe0215_mlo_le~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.018122644162757766,0.0017243891620798736,10.509602218155397,3.7140541558754864e-17,fe0215_mlo_le,~minmax_year,12,8455,8455,0.018837469747674418,0.00851685025661486,0.005519848060571708,0.0054009764191732534,panelpanSIZE2-acco,fe0215_mlo_le~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.01672102070984121,0.0022906492449350007,7.299686212026619,1.280967270459535e-10,fe0215_mlo_le,~minmax_year,12,8455,8455,0.01919916734287952,0.00876386858538003,0.005886455088811249,0.005648771037427891,panelpanSIZE2-acco,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.002041750370016936,0.001158923402397395,1.7617647256007516,0.08162192271314625,fe0215_mlo_le,~minmax_year,12,8455,8455,0.01919916734287952,0.00876386858538003,0.005886455088811249,0.005648771037427891,panelpanSIZE2-acco,fe0215_mlo_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.013079268980084376,0.0012898898579354946,10.139833955294538,2.0970924464204475e-16,fe0215_mlo_le,~minmax_year,12,8455,8455,0.2692824338715817,0.2550064756331828,0.003595644774710971,0.003475480235971773,panelpanSIZE2-acco,fe0215_mlo_le~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.03155181024233327,0.0017714464669049816,17.811325846871146,9.169642349263445e-31,fe0215_mlo,~minmax_year,12,8455,8455,0.031823640165123845,0.02163961916757795,0.01722697019783781,0.017109497925568817,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.03124259928303982,0.002291312036362363,13.63524425622967,2.591727669016965e-23,fe0215_mlo,~minmax_year,12,8455,8455,0.03183347292528782,0.02153259774182703,0.01723695120119495,0.017001980956413365,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,3.5377141006764055e-4,0.001012492337250496,0.3494065061552319,0.7276284769830493,fe0215_mlo,~minmax_year,12,8455,8455,0.03183347292528782,0.02153259774182703,0.01723695120119495,0.017001980956413365,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.02524594742756823,0.001432413145394045,17.62476664553597,1.8828876206745632e-30,fe0215_mlo,~minmax_year,12,8455,8455,0.28696853148704016,0.27303810482289415,0.01372324372353173,0.013604300554660997,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.014806548401458283,0.0021911152658795883,6.757539702282358,1.5238600821526065e-9,fe0215_mlo,~minmax_year,12,8455,8455,0.016630617433082917,0.006286784577968274,0.0018048905007386207,0.0016855748051254338,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.011320071794158818,0.0020966853056483,5.399032350569474,5.733509703564099e-7,fe0215_mlo,~minmax_year,12,8455,8455,0.018547992987865025,0.008105766015470528,0.0037511732870307846,0.0035129787080199204,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.00469159457273958,0.001042700197804439,4.499466464683169,2.097378303704346e-5,fe0215_mlo,~minmax_year,12,8455,8455,0.018547992987865025,0.008105766015470528,0.0037511732870307846,0.0035129787080199204,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.009127775047285638,0.0026417582314110194,3.4551894033127697,8.5227342064112e-4,fe0215_mlo,~minmax_year,12,8455,8455,0.2777040083554596,0.2635925816011886,9.084042302345274e-4,7.879156152116318e-4,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.03211724399396538,0.0016796791250536037,19.121059204055072,6.622374281634638e-33,fe0215_mlo,~minmax_year,12,8455,8455,0.030453246229235176,0.020254810377952848,0.015835915575696746,0.015718277028670236,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.031269965579652025,0.002215936653324116,14.111398686755823,3.281060611165497e-24,fe0215_mlo,~minmax_year,12,8455,8455,0.03053074483927698,0.02021600918962907,0.015914582590257575,0.015679296178444102,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,9.821933412957314e-4,0.0010024680742414767,0.979775183403136,0.3299138366386364,fe0215_mlo,~minmax_year,12,8455,8455,0.03053074483927698,0.02021600918962907,0.015914582590257575,0.015679296178444102,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.026154393156072018,0.001315697853585878,19.87872297943585,4.1995465728705965e-34,fe0215_mlo,~minmax_year,12,8455,8455,0.28652825681593175,0.27258922854822565,0.01311424861789201,0.012995232005327928,panelpanSIZE2-acco,fe0215_mlo~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.020024861753860458,0.0016768864990970907,11.9416917988443,4.987795690878625e-20,fe0215_mlo,~minmax_year,12,8455,8455,0.021291519210041132,0.010996713292097504,0.006536062166335399,0.006417311994469155,panelpanSIZE2-acco,fe0215_mlo~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.01776016125516967,0.00228608260523394,7.768818683326727,1.4563216532675086e-11,fe0215_mlo,~minmax_year,12,8455,8455,0.022205956641382252,0.01180264882800297,0.007464286074959747,0.007226979269478573,panelpanSIZE2-acco,fe0215_mlo~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0032989980808024832,0.0011673859554944353,2.8259703359247834,0.005846234345585474,fe0215_mlo,~minmax_year,12,8455,8455,0.022205956641382252,0.01180264882800297,0.007464286074959747,0.007226979269478573,panelpanSIZE2-acco,fe0215_mlo~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.014196540222145405,0.0015208216902462142,9.334782843508135,9.262521493058756e-15,fe0215_mlo,~minmax_year,12,8455,8455,0.28005569413407305,0.26599021203683715,0.004161294353512646,0.004041198031075832,panelpanSIZE2-acco,fe0215_mlo~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.029605704888765978,0.0018520317563762646,15.985527670806952,1.2653760816038513e-27,fe0215_le,~minmax_year,12,8455,8455,0.028526918323964146,0.018308219879367926,0.015521864405049435,0.015404188319035228,panelpanSIZE2-acco,fe0215_le~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.03025431553837911,0.0023855947648989814,12.682084980874878,1.758786847181535e-21,fe0215_le,~minmax_year,12,8455,8455,0.02857126795647824,0.01823568431608691,0.015566807743527367,0.015331438181720669,panelpanSIZE2-acco,fe0215_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-7.42082054991983e-4,0.0010699317654225937,-0.6935788607966799,0.48979401189552774,fe0215_le,~minmax_year,12,8455,8455,0.02857126795647824,0.01823568431608691,0.015566807743527367,0.015331438181720669,panelpanSIZE2-acco,fe0215_le~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.023604555078208782,0.0013647422708650634,17.295980041159467,6.762578837425229e-30,fe0215_le,~minmax_year,12,8455,8455,0.2779700371652881,0.26386380779008034,0.012163567533353126,0.012044436270392866,panelpanSIZE2-acco,fe0215_le~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.012306911763554874,0.0020839692420062915,5.905515069745794,6.652445851128844e-8,fe0215_le,~minmax_year,12,8455,8455,0.01446931113806138,0.004102744006833636,0.0012760688453544722,0.0011566899389290342,panelpanSIZE2-acco,fe0215_le~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.009673771892450271,0.0019252044946760972,5.024802258254554,2.6647314866470834e-6,fe0215_le,~minmax_year,12,8455,8455,0.015590394013789366,0.005116699461156671,0.002412159592655505,0.002173644866915625,panelpanSIZE2-acco,fe0215_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.003543297753002092,0.0010703338841997747,3.310460226764853,0.0013570082633428812,fe0215_le,~minmax_year,12,8455,8455,0.015590394013789366,0.005116699461156671,0.002412159592655505,0.002173644866915625,panelpanSIZE2-acco,fe0215_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.007268633075216261,0.002519333071423159,2.8851417693295494,0.004931670380334481,fe0215_le,~minmax_year,12,8455,8455,0.2695063303205908,0.255234746325407,5.840508854778603e-4,4.635231540360829e-4,panelpanSIZE2-acco,fe0215_le~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.03033676957459654,0.0017907641216364358,16.940684263248585,2.734027478699511e-29,fe0215_le,~minmax_year,12,8455,8455,0.02747808715968203,0.017248356305038515,0.014458992598674003,0.014341189466065662,panelpanSIZE2-acco,fe0215_le~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.030475942642879155,0.002341505042209481,13.015535774427194,3.974728222893897e-22,fe0215_le,~minmax_year,12,8455,8455,0.02748023058432225,0.017133038775835052,0.014461164717215702,0.014225530805611841,panelpanSIZE2-acco,fe0215_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-1.6133405341814833e-4,0.00105989673961663,-0.15221676545255125,0.8793684202065543,fe0215_le,~minmax_year,12,8455,8455,0.02748023058432225,0.017133038775835052,0.014461164717215702,0.014225530805611841,panelpanSIZE2-acco,fe0215_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.024630276053793212,0.0013377131759182701,18.412225054811035,9.302883658482015e-32,fe0215_le,~minmax_year,12,8455,8455,0.27769847282245097,0.2635869379210083,0.011792030110501228,0.011672854040808867,panelpanSIZE2-acco,fe0215_le~wage_agreement_share_07 | minmax_year+naf2d_num_main
extwage_agreement_ind_07,0.018551763948386098,0.0016679780538883633,11.122306978283394,2.149688986042933e-18,fe0215_le,~minmax_year,12,8455,8455,0.01887516524758115,0.008554942266680743,0.005740903868842739,0.005622058650562645,panelpanSIZE2-acco,fe0215_le~extwage_agreement_ind_07 | minmax_year
extwage_agreement_ind_07,0.0170947411471779,0.0022783789659517662,7.503027987285148,5.006648342844351e-11,fe0215_le,~minmax_year,12,8455,8455,0.019263155956225186,0.008828538010033138,0.006134088586647768,0.005896463742317004,panelpanSIZE2-acco,fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.002122450817514301,0.0012010257796518122,1.767198384475659,0.08070168255089168,fe0215_le,~minmax_year,12,8455,8455,0.019263155956225186,0.008828538010033138,0.006134088586647768,0.005896463742317004,panelpanSIZE2-acco,fe0215_le~extwage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
extwage_agreement_ind_07,0.013150474791753842,0.001398996420364785,9.399934553317074,6.812892448480995e-15,fe0215_le,~minmax_year,12,8455,8455,0.2717255726886222,0.2574973458164028,0.0036202800954238112,0.0035001185276590796,panelpanSIZE2-acco,fe0215_le~extwage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_ind_07_alt,0.036623178493747174,0.0024404336254113573,15.006832438466342,3.154825362890873e-26,fe0215_god2,~minmax_year,12,9323,9323,0.036594596498245036,0.02709726232874443,0.021242169378766884,0.021136139931185793,panelpanSIZE2-acco_alt,fe0215_god2~wage_agreement_ind_07_alt | minmax_year
wage_agreement_ind_07_alt,0.0337253568027613,0.0022646701261985745,14.891951111384131,5.176520716290671e-26,fe0215_god2,~minmax_year,12,9323,9323,0.03731669188449216,0.02772114861833541,0.021975771776237107,0.021763848866546143,panelpanSIZE2-acco_alt,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0030289661428384773,0.00113498547062503,2.6687267997981,0.009031404447384777,fe0215_god2,~minmax_year,12,9323,9323,0.03731669188449216,0.02772114861833541,0.021975771776237107,0.021763848866546143,panelpanSIZE2-acco_alt,fe0215_god2~wage_agreement_ind_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07_alt,0.027756384504035874,0.0013516082991521508,20.535819824017914,9.978702247082036e-36,fe0215_god2,~minmax_year,12,9323,9323,0.30484665184068405,0.2923206823696469,0.015371765231446899,0.015264237849687667,panelpanSIZE2-acco_alt,fe0215_god2~wage_agreement_ind_07_alt | minmax_year+naf2d_num_main
wage_agreement_fail_07_alt,0.01969540001578793,0.001953416392556186,10.082540563722352,1.925123015303137e-16,fe0215_god2,~minmax_year,12,9323,9323,0.018417410723927885,0.008740884277809058,0.002775319545245458,0.002667289572278797,panelpanSIZE2-acco_alt,fe0215_god2~wage_agreement_fail_07_alt | minmax_year
wage_agreement_fail_07_alt,0.013449240769468417,0.0019696416909511074,6.828267715522411,9.78140609701783e-10,fe0215_god2,~minmax_year,12,9323,9323,0.02351548150834082,0.01378237471514121,0.007954631061631856,0.007739669984938802,panelpanSIZE2-acco_alt,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0076018716745579916,8.115367388932976e-4,9.36725512257739,5.917813949572727e-15,fe0215_god2,~minmax_year,12,9323,9323,0.02351548150834082,0.01378237471514121,0.007954631061631856,0.007739669984938802,panelpanSIZE2-acco_alt,fe0215_god2~wage_agreement_fail_07_alt+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07_alt,0.01133598858094233,0.0024129363549060187,4.698005630315871,9.388766968483597e-6,fe0215_god2,~minmax_year,12,9323,9323,0.2948723120311979,0.2821666149126162,0.0012439233306620334,0.0011348531027850495,panelpanSIZE2-acco_alt,fe0215_god2~wage_agreement_fail_07_alt | minmax_year+naf2d_num_main
wage_agreement_share_07_alt,0.037388012398981735,0.0024067898630506963,15.534390007605827,3.316089262797386e-27,fe0215_god2,~minmax_year,12,9323,9323,0.03494882784951925,0.025435269549693218,0.01957017444654363,0.01946396387070648,panelpanSIZE2-acco_alt,fe0215_god2~wage_agreement_share_07_alt | minmax_year
